u,v,svf,mean_bld_H,road_W,HW_ratio,canopy_ratio,highway
3785500242,3785500244,0.6163,7.6,6.0,1.267,0.0051,residential
3785500244,3785500245,0.5655,8.8,6.0,1.467,0.0,residential
3785500244,9561832605,0.6836,6.2,6.0,1.033,0.0192,residential
3785500245,8502305419,0.4741,11.1,6.0,1.85,0.0,residential
3785500246,8502305419,0.6,8.0,6.0,1.333,0.0,residential
3785500246,4179354386,0.6766,6.5,6.0,1.083,0.0,residential
3785500246,4179354384,0.6273,7.4,6.0,1.233,0.0,residential
3785500246,3846729627,0.6805,6.5,6.0,1.083,0.0,residential
3785500247,3846729621,0.577,8.3,6.0,1.383,0.0199,residential
3785500247,3846729620,0.6022,7.9,6.0,1.317,0.0045,residential
3785500247,4179354386,0.5275,9.6,6.0,1.6,0.0063,residential
3785500247,4752138035,0.4228,12.8,6.0,2.133,0.0111,residential
3785500253,3846107071,0.6064,7.8,6.0,1.3,0.0041,residential
3785500253,3846107077,0.4379,12.0,6.0,2.0,0.0318,residential
3785500253,3846107080,0.3138,17.7,6.0,2.95,0.0485,residential
3785500253,3846107092,0.3836,14.1,6.0,2.35,0.0304,residential
3785500255,3846107087,0.2806,20.4,6.0,3.4,0.0127,residential
3785500255,3785500256,0.5275,9.0,6.0,1.5,0.0662,residential
3785500255,3846108087,0.5048,10.1,6.0,1.683,0.0136,residential
3785500255,3846107082,0.7695,4.0,6.0,0.667,0.0979,residential
3785500256,3846108085,0.6301,7.2,6.0,1.2,0.0194,residential
3785500256,3846107081,0.4706,11.2,6.0,1.867,0.0,residential
3785500256,3785500758,0.435,12.3,6.0,2.05,0.0147,residential
3785500758,3846107080,0.3177,17.3,6.0,2.883,0.0571,residential
3785500758,9040007359,0.4348,11.6,6.0,1.933,0.0801,residential
3785500760,3846108089,0.2537,22.5,6.0,3.75,0.0374,residential
3785500760,3846108090,0.2744,21.0,6.0,3.5,0.0023,residential
3785500760,3846108087,0.3032,18.7,6.0,3.117,0.0188,residential
3785500760,3785500764,0.3214,17.7,6.0,2.95,0.0013,residential
3785500763,3846108085,0.4409,12.0,6.0,2.0,0.0216,residential
3785500763,3785500764,0.8,12.0,16.0,0.75,0.0,primary
3785500763,3785500765,0.8144,11.4,16.0,0.713,0.0,primary
3785500764,3846108090,0.7295,15.0,16.0,0.938,0.0,primary
3785500765,9040007362,0.5547,13.5,9.0,1.5,0.0,tertiary
3785500765,9040007393,0.7643,13.5,16.0,0.844,0.0,primary
3785500765,8952652918,0.848,7.5,12.0,0.625,0.0,secondary
3800707759,8399236469,0.8802,3.0,9.0,0.333,0.1853,tertiary
3800707759,8399236468,0.6416,3.0,5.0,0.6,0.2978,service
3800707761,3800707763,0.8141,3.0,6.0,0.5,0.128,unclassified
3800707761,3800707766,0.8705,0.0,9.0,0.0,0.5089,tertiary
3800707761,4935195286,0.8818,0.0,9.0,0.0,0.4813,tertiary
3800707762,3800707765,0.6362,3.0,5.0,0.6,0.3063,service
3800707764,3800707765,0.6766,3.0,5.0,0.6,0.2441,service
3800707765,8399236468,0.6434,3.0,5.0,0.6,0.2949,service
3800707765,10096782593,0.8207,3.0,5.0,0.6,0.0481,service
3800707766,3800707782,0.8093,0.0,9.0,0.0,0.6533,tertiary
3800707766,3800707769,0.573,3.0,5.0,0.6,0.4152,service
3800707768,3800707769,0.6963,3.0,6.0,0.5,0.3184,unclassified
3800707769,3800707780,0.5919,3.0,5.0,0.6,0.3809,service
3800707776,10096787423,0.7363,3.5,5.0,0.7,0.1095,service
3800707776,10096782593,0.8,3.8,5.0,0.76,0.0,service
3800707776,8989260226,0.4293,3.8,3.0,1.267,0.2561,footway
3800707780,3800707782,0.9131,0.0,6.0,0.0,0.268,tertiary_link
3800707780,3800707794,0.1176,42.0,5.0,8.4,0.0228,service
3800707782,13399427640,0.2071,42.0,9.0,4.667,0.0507,tertiary
3800707787,3800707799,0.7724,3.0,5.0,0.6,0.1112,service
3800707794,13399427640,0.1182,42.0,5.0,8.4,0.0,service
3800707794,3800707795,0.1154,49.0,6.0,8.167,0.2661,residential
3800707795,3800707814,0.186,31.4,6.0,5.233,0.0323,residential
3800707795,3800707804,0.1146,48.0,6.0,8.0,0.4009,residential
3800707799,11076757837,0.7014,3.0,5.0,0.6,0.2081,service
3800707799,3800707805,0.6475,3.0,5.0,0.6,0.2885,service
3800707803,4946570010,0.7939,3.0,6.0,0.5,0.1596,residential
3800707803,8592472833,0.7914,3.0,5.0,0.6,0.0862,service
3800707803,3800707805,0.6362,3.0,5.0,0.6,0.3063,service
3800707804,3800707816,0.2584,22.0,6.0,3.667,0.0428,residential
3800707804,3800707818,0.1819,28.5,6.0,4.75,0.3937,residential
3800707805,11076757835,0.6522,3.0,5.0,0.6,0.2811,service
3800707810,11076757837,0.7101,3.0,5.0,0.6,0.1958,service
3800707814,3800707816,0.2793,20.6,6.0,3.433,0.0,residential
3800707814,9925220613,0.1644,36.0,6.0,6.0,0.0,residential
3800707816,3800707817,0.3285,17.2,6.0,2.867,0.0,residential
3800707817,4173492191,0.2781,20.7,6.0,3.45,0.0,residential
3800707817,9925220142,0.3162,18.0,6.0,3.0,0.0,residential
3800707818,3800707820,0.574,6.0,6.0,1.0,0.256,residential
3800707818,4935194962,0.3994,9.0,5.0,1.8,0.2478,service
3800707819,3800707821,0.542,9.0,6.0,1.5,0.0303,residential
3800707819,4173466344,0.504,9.0,6.0,1.5,0.1281,residential
3800707820,3800707823,0.4529,8.6,6.0,1.433,0.3188,residential
3800707820,4173492190,0.5924,7.5,6.0,1.25,0.0659,residential
3800707823,4173492189,0.3581,14.7,6.0,2.45,0.0976,residential
3800707823,3800707828,0.4609,8.4,6.0,1.4,0.3153,residential
3800707828,4173489688,0.1947,30.0,6.0,5.0,0.0226,residential
3800707828,4173489687,0.2695,18.0,6.0,3.0,0.344,residential
3800707828,4935224413,0.2766,15.0,5.0,3.0,0.2374,service
3800707829,3800707837,0.6842,5.7,6.0,0.95,0.0656,residential
3800707832,3800707843,0.596,7.8,6.0,1.3,0.0284,residential
3800707834,3800707842,0.6111,7.8,6.0,1.3,0.0,residential
3800707835,3800707854,0.6587,6.8,6.0,1.133,0.0104,residential
3800707835,4173466344,0.5232,9.0,6.0,1.5,0.0773,residential
3800707835,3800707840,0.5842,8.2,6.0,1.367,0.017,residential
3800707837,3800707849,0.6441,7.1,6.0,1.183,0.0,residential
3800707837,3800707859,0.638,7.2,6.0,1.2,0.0,residential
3800707839,3800707842,0.5039,10.3,6.0,1.717,0.0,residential
3800707839,3800707857,0.5651,8.8,6.0,1.467,0.0,residential
3800707840,3800707860,0.6174,7.6,6.0,1.267,0.0,residential
3800707840,3800707843,0.5457,9.2,6.0,1.533,0.0,residential
3800707842,3800707849,0.53,9.6,6.0,1.6,0.0,residential
3800707843,3800707847,0.5241,9.8,6.0,1.633,0.0,residential
3800707846,3800707870,0.6223,7.0,6.0,1.167,0.0547,residential
3800707846,4173466344,0.4942,8.3,6.0,1.383,0.2247,residential
3800707847,3800707859,0.5547,9.0,6.0,1.5,0.0,residential
3800707847,3800707861,0.6328,7.3,6.0,1.217,0.0,residential
3800707853,3800707872,0.7497,0.0,5.0,0.0,0.4414,service
3800707854,3800707860,0.6743,6.6,6.0,1.1,0.0,residential
3800707854,4173466344,0.6302,7.2,6.0,1.2,0.0214,residential
3800707855,3800707904,0.5966,8.1,6.0,1.35,0.0,residential
3800707855,4173472990,0.5408,9.3,6.0,1.55,0.0,residential
3800707856,3800707865,0.5383,7.3,5.0,1.46,0.0495,service
3800707856,4173466345,0.4564,10.5,6.0,1.75,0.1196,residential
3800707857,3800707881,0.5944,8.1,6.0,1.35,0.0,residential
3800707857,3800707863,0.6681,6.7,6.0,1.117,0.0,residential
3800707858,3800707859,0.5468,9.2,6.0,1.533,0.0,residential
3800707858,3800707888,0.6757,6.5,6.0,1.083,0.0,residential
3800707860,3800707861,0.6247,7.5,6.0,1.25,0.0,residential
3800707861,3800707870,0.6743,6.6,6.0,1.1,0.0,residential
3800707863,3800707892,0.6823,6.4,6.0,1.067,0.0,residential
3800707863,3800707881,0.6128,7.7,6.0,1.283,0.0,residential
3800707863,3800707895,0.6562,6.9,6.0,1.15,0.0,residential
3800707868,3800707912,0.6247,7.5,6.0,1.25,0.0,residential
3800707868,4173466345,0.6743,6.2,6.0,1.033,0.0357,residential
3800707868,3800707925,0.5369,9.4,6.0,1.567,0.0,residential
3800707870,3800707893,0.6622,6.8,6.0,1.133,0.0,residential
3800707872,3800707908,0.9018,0.0,6.0,0.0,0.2876,residential
3800707872,11076757835,0.4656,5.0,5.0,1.0,0.4503,"['service', 'residential']"
3800707876,3800707894,0.4525,10.0,6.0,1.667,0.1825,residential
3800707876,3800707908,0.3726,10.5,5.0,2.1,0.1954,service
3800707877,4173489687,0.4037,12.7,6.0,2.117,0.0931,residential
3800707877,9925220594,0.4472,12.0,6.0,2.0,0.0,residential
3800707877,4173489688,0.326,17.4,6.0,2.9,0.0,residential
3800707879,3800707895,0.5967,8.1,6.0,1.35,0.0,residential
3800707879,3800707881,0.5433,9.3,6.0,1.55,0.0,residential
3800707886,3800707888,0.6585,6.9,6.0,1.15,0.0,residential
3800707886,3800707895,0.6644,6.8,6.0,1.133,0.0,residential
3800707888,3800707893,0.6383,7.2,6.0,1.2,0.0,residential
3800707892,3800707939,0.7006,6.1,6.0,1.017,0.0,residential
3800707892,3800707899,0.7282,5.6,6.0,0.933,0.0,residential
3800707893,3800707904,0.5623,8.8,6.0,1.467,0.0,residential
3800707893,3800707916,0.6447,7.1,6.0,1.183,0.0,residential
3800707894,3800707911,0.6193,6.9,6.0,1.15,0.0707,residential
3800707894,3800707932,0.6065,7.8,6.0,1.3,0.01,residential
3800707899,3800707905,0.6877,6.3,6.0,1.05,0.0,residential
3800707899,4173466345,0.6793,6.2,6.0,1.033,0.0305,residential
3800707904,3800707907,0.5547,9.0,6.0,1.5,0.0,residential
3800707905,3800707914,0.6771,6.5,6.0,1.083,0.0,residential
3800707905,4173480351,0.6545,6.9,6.0,1.15,0.0,residential
3800707907,4173472990,0.4874,10.8,6.0,1.8,0.0,residential
3800707907,3800707939,0.6,8.0,6.0,1.333,0.0,residential
3800707908,8605019064,0.8158,3.0,6.0,0.5,0.1254,residential
3800707911,3800707943,0.5294,8.6,6.0,1.433,0.1029,residential
3800707911,3800707955,0.4037,12.3,6.0,2.05,0.1299,residential
3800707912,3800707918,0.6706,6.6,6.0,1.1,0.0,residential
3800707914,4173480350,0.6234,7.5,6.0,1.25,0.0,residential
3800707914,3800707918,0.6441,7.1,6.0,1.183,0.0,residential
3800707924,3800707934,0.5433,9.3,6.0,1.55,0.0,residential
3800707924,4173472990,0.4472,12.0,6.0,2.0,0.0,residential
3800707924,3800707975,0.599,8.0,6.0,1.333,0.0,residential
3800707925,4173466347,0.6174,7.6,6.0,1.267,0.0,residential
3800707930,3800707944,0.5442,9.2,6.0,1.533,0.0,residential
3800707930,11895178766,0.62,7.6,6.0,1.267,0.0,residential
3800707932,3800707943,0.5472,9.2,6.0,1.533,0.0,residential
3800707932,4173472990,0.4961,10.5,6.0,1.75,0.0,residential
3800707934,3800707987,0.6336,7.3,6.0,1.217,0.0,residential
3800707934,4173480352,0.5547,9.0,6.0,1.5,0.0,residential
3800707939,4173480352,0.6247,7.5,6.0,1.25,0.0,residential
3800707943,4173472989,0.4692,10.6,6.0,1.767,0.0728,residential
3800707944,4173466349,0.534,9.5,6.0,1.583,0.0,residential
3800707944,3800707995,0.5749,8.5,6.0,1.417,0.0,residential
3800707955,3800707960,0.2482,22.2,6.0,3.7,0.1218,residential
3800707960,4173472989,0.368,14.0,6.0,2.333,0.1162,residential
3800707960,3800707971,0.5016,10.1,6.0,1.683,0.0224,residential
3800707971,3800707975,0.5264,9.7,6.0,1.617,0.0,residential
3800707971,4173472989,0.4232,12.4,6.0,2.067,0.0491,residential
3800707972,11895178766,0.6357,7.3,6.0,1.217,0.0,residential
3800707972,4173466347,0.6163,7.7,6.0,1.283,0.0,residential
3800707972,3800707981,0.5787,8.5,6.0,1.417,0.0,residential
3800707974,3800708006,0.5858,8.3,6.0,1.383,0.0,residential
3800707975,3800707986,0.5628,8.8,6.0,1.467,0.0,residential
3800707981,11895178767,0.5547,9.0,6.0,1.5,0.0,residential
3800707981,3800707996,0.5608,8.9,6.0,1.483,0.0,residential
3800707986,10220801246,0.5221,9.8,6.0,1.633,0.0011,residential
3800707986,3800707987,0.53,9.6,6.0,1.6,0.0,residential
3800707987,3800707998,0.5547,9.0,6.0,1.5,0.0,residential
3800707995,3800708006,0.5222,9.8,6.0,1.633,0.0,residential
3800707995,4173466349,0.5547,9.0,6.0,1.5,0.0,residential
3800707996,3800708004,0.5606,8.9,6.0,1.483,0.0,residential
3800707996,3800708012,0.5952,8.1,6.0,1.35,0.0,residential
3800707998,3832604883,0.6,8.0,6.0,1.333,0.0,residential
3800707998,4173480352,0.6518,7.0,6.0,1.167,0.0,residential
3800708001,11895178767,0.4886,10.7,6.0,1.783,0.0,residential
3800708001,4173466348,0.4645,11.4,6.0,1.9,0.0,residential
3800708001,3800708038,0.5952,8.1,6.0,1.35,0.0,residential
3800708006,4173466348,0.4819,10.9,6.0,1.817,0.0,residential
3800708009,3800708021,0.5767,8.5,6.0,1.417,0.0,residential
3800708009,3832604883,0.597,8.1,6.0,1.35,0.0,residential
3800708009,4173480351,0.5973,8.1,6.0,1.35,0.0,residential
3800708021,4173480350,0.5894,8.2,6.0,1.367,0.0003,residential
3800708026,3800708038,0.6808,6.5,6.0,1.083,0.0,residential
3800708026,3832604892,0.6508,7.0,6.0,1.167,0.0,residential
3800708026,3832604884,0.6122,7.8,6.0,1.3,0.0,residential
3800708038,3800708041,0.6668,6.7,6.0,1.117,0.0,residential
3800708041,4173466346,0.5832,8.4,6.0,1.4,0.0,residential
3800708041,4173466348,0.5701,8.6,6.0,1.433,0.0,residential
3800708041,3832604904,0.5692,8.7,6.0,1.45,0.0,residential
3807095123,3807095125,0.3417,16.5,6.0,2.75,0.0,residential
3807095125,3807095126,0.2743,21.0,6.0,3.5,0.0037,residential
3807095125,3807095149,0.5241,9.8,6.0,1.633,0.0,residential
3807095126,8173927752,0.2023,21.0,5.0,4.2,0.3199,service
3807095130,3807095145,0.5241,9.8,6.0,1.633,0.0,residential
3807095136,3807095859,0.4439,11.7,6.0,1.95,0.0444,residential
3807095138,3807095142,0.4694,9.9,6.0,1.65,0.1362,residential
3807095139,3807095154,0.5628,8.8,6.0,1.467,0.0,residential
3807095141,3807095154,0.5241,9.8,6.0,1.633,0.0,residential
3807095142,3807095152,0.308,18.4,6.0,3.067,0.0107,residential
3807095142,3807095148,0.3859,11.1,6.0,1.85,0.32,residential
3807095145,3807095149,0.4789,11.0,6.0,1.833,0.0,residential
3807095148,3807095151,0.4904,13.5,9.0,1.5,0.2492,tertiary
3807095148,3807095152,0.2465,35.0,9.0,3.889,0.038,tertiary
3807095149,3807095860,0.5322,9.5,6.0,1.583,0.0,residential
3807095151,3807095866,0.1343,36.0,5.0,7.2,0.0889,service
3807095151,3807095862,0.5878,10.8,9.0,1.2,0.1588,tertiary
3807095152,3807095859,0.3162,27.0,9.0,3.0,0.0,tertiary
3807095154,3807095860,0.5547,9.0,6.0,1.5,0.0,residential
3807095154,3807095870,0.2855,20.1,6.0,3.35,0.0,residential
3807095860,8213963841,0.2754,17.5,5.0,3.5,0.0,"['service', 'residential']"
3807095862,3851418641,0.5846,12.0,9.0,1.333,0.0492,tertiary
3807095862,8173927779,0.1821,24.5,5.0,4.9,0.2494,"['service', 'residential']"
3807095866,8488728735,0.0828,60.0,5.0,12.0,0.0201,service
3807095866,8488728777,0.1711,27.6,5.0,5.52,0.1196,service
3807095877,3851418641,0.7551,6.6,9.0,0.733,0.1213,tertiary
3807095877,5290391103,0.4928,8.7,6.0,1.45,0.1893,residential
3807095877,8173927764,0.2862,15.0,5.0,3.0,0.1737,service
3807095897,3807095945,0.5378,0.0,6.0,0.0,0.9407,residential
3807095900,7276110375,0.5758,8.5,6.0,1.417,0.0,residential
3807095900,3851468293,0.6854,6.4,6.0,1.067,0.0,residential
3807095900,3851468284,0.6508,7.0,6.0,1.167,0.0,residential
3807095920,8488729629,0.7295,11.2,12.0,0.933,0.0,secondary
3807095920,3851468298,0.6897,12.6,12.0,1.05,0.0,secondary
3807095920,3851428778,0.5462,8.9,6.0,1.483,0.0295,residential
3807095945,3807095981,0.7154,0.0,6.0,0.0,0.586,residential
3807095945,3807095985,0.0939,57.0,6.0,9.5,0.6633,residential
3807095954,3807095971,0.1662,28.5,6.0,4.75,0.7088,residential
3807095961,8168240298,0.1201,39.8,5.0,7.96,0.1589,service
3807095961,8168240443,0.168,34.5,6.0,5.75,0.0717,residential
3807095961,9577359729,0.1683,34.5,6.0,5.75,0.0636,residential
3807095961,3807096220,0.1503,35.3,6.0,5.883,0.4143,residential
3807095963,9596134639,0.1375,42.0,6.0,7.0,0.1229,secondary_link
3807095963,9596134630,0.9971,0.0,6.0,0.0,0.0454,secondary_link
3807095963,9577359729,0.3661,15.0,6.0,2.5,0.025,secondary_link
3807095963,4076814783,0.9924,0.0,6.0,0.0,0.0744,secondary_link
3807095963,9577359733,0.9863,0.0,6.0,0.0,0.1004,secondary_link
3807095963,7276110364,0.9924,0.0,6.0,0.0,0.0742,secondary_link
3807095971,3807095985,0.0959,55.5,6.0,9.25,0.6757,residential
3807095981,3807095985,0.0948,57.0,6.0,9.5,0.6036,residential
3807095981,3851468331,0.1596,30.0,6.0,5.0,0.7115,residential
3807095982,3807095992,0.6792,9.3,9.0,1.033,0.0452,tertiary
3807095982,8488844505,0.5877,7.3,6.0,1.217,0.0975,secondary_link
3807095991,3807095992,0.5249,9.5,6.0,1.583,0.0229,residential
3807095991,3807096009,0.5584,7.3,6.0,1.217,0.1628,residential
3807095991,3807096185,0.565,8.3,6.0,1.383,0.0454,residential
3807095992,5573158008,0.2257,38.0,9.0,4.222,0.0839,tertiary
3807095992,5573158008,0.1181,41.2,5.0,8.24,0.0786,service
3807096009,3851468333,0.6699,5.5,6.0,0.917,0.118,residential
3807096009,4201516964,0.7325,5.1,6.0,0.85,0.0476,residential
3807096040,3807096185,0.3562,12.3,6.0,2.05,0.3404,residential
3807096046,12891901353,0.13,45.0,6.0,7.5,0.0765,residential
3807096046,3851428833,0.2425,24.0,6.0,4.0,0.0,residential
3807096046,5573158760,0.1069,46.5,5.0,9.3,0.0,service
3807096185,13233950654,0.2255,24.3,6.0,4.05,0.1588,residential
3807096191,12891901353,0.2201,25.5,6.0,4.25,0.1089,residential
3807096220,10727522057,0.2014,20.2,5.0,4.04,0.4064,service
3807096220,3807096262,0.1915,28.5,6.0,4.75,0.2256,residential
3807096256,3807096318,0.7363,5.5,6.0,0.917,0.0,residential
3807096262,3807096345,0.2169,26.1,6.0,4.35,0.0865,residential
3807096262,3807096479,0.2883,18.6,6.0,3.1,0.133,residential
3807096266,3807096332,0.7316,5.6,6.0,0.933,0.0,residential
3807096266,3807096283,0.784,9.5,12.0,0.792,0.0,secondary
3807096280,3851468263,0.7587,11.3,16.0,0.706,0.2457,primary
3807096280,3807096338,0.3501,15.4,6.0,2.567,0.068,residential
3807096280,13233950656,0.8556,8.0,16.0,0.5,0.168,primary
3807096283,3807096290,0.6191,7.4,6.0,1.233,0.0247,residential
3807096283,3807096339,0.8662,6.9,12.0,0.575,0.0,secondary
3807096288,3807096351,0.6724,6.5,6.0,1.083,0.0155,residential
3807096288,3807096290,0.6749,5.7,6.0,0.95,0.0893,residential
3807096288,5062336386,0.1164,41.4,5.0,8.28,0.1296,service
3807096288,3807096345,0.6837,6.4,6.0,1.067,0.0029,residential
3807096290,3807096351,0.6826,6.1,6.0,1.017,0.0319,residential
3807096318,3807096333,0.7826,4.8,6.0,0.8,0.0,residential
3807096318,3807096332,0.7727,4.9,6.0,0.817,0.0,residential
3807096323,8064784065,0.2579,17.0,5.0,3.4,0.1729,service
3807096332,3807096439,0.7399,5.5,6.0,0.917,0.0,residential
3807096333,3807096468,0.7628,5.1,6.0,0.85,0.0,residential
3807096333,4201516994,0.7498,5.3,6.0,0.883,0.0,residential
3807096338,3807096430,0.6203,7.3,6.0,1.217,0.0266,residential
3807096338,3807096410,0.7501,5.3,6.0,0.883,0.0,residential
3807096339,3807096449,0.7156,5.9,6.0,0.983,0.0,residential
3807096339,3807096427,0.8523,7.4,12.0,0.617,0.0,secondary
3807096345,3807096514,0.5651,8.8,6.0,1.467,0.0,residential
3807096345,3807096418,0.6459,7.1,6.0,1.183,0.0,residential
3807096351,3807096460,0.6621,6.7,6.0,1.117,0.0124,residential
3807096351,4201516949,0.64,7.1,6.0,1.183,0.0123,residential
3807096410,4201516987,0.693,5.6,6.0,0.933,0.0686,residential
3807096410,4201516978,0.7212,5.8,6.0,0.967,0.0,residential
3807096418,4201516949,0.6508,7.0,6.0,1.167,0.0,residential
3807096427,3807096449,0.6122,7.8,6.0,1.3,0.0,residential
3807096427,3807096460,0.816,8.5,12.0,0.708,0.0,secondary
3807096430,4201516978,0.674,6.6,6.0,1.1,0.0,residential
3807096430,3807096487,0.6383,7.2,6.0,1.2,0.0,residential
3807096430,4201516994,0.5643,7.5,6.0,1.25,0.1277,residential
3807096434,4201516949,0.6426,7.2,6.0,1.2,0.0,residential
3807096434,3807096499,0.6352,7.0,6.0,1.167,0.0296,residential
3807096439,3807096449,0.6343,7.3,6.0,1.217,0.0,residential
3807096439,3807096472,0.7139,5.9,6.0,0.983,0.0,residential
3807096446,3807096479,0.3999,12.3,6.0,2.05,0.1418,residential
3807096446,4200477335,0.3667,13.9,6.0,2.317,0.1293,residential
3807096460,3848966647,0.8315,8.0,12.0,0.667,0.0017,secondary
3807096460,3807096533,0.6931,6.2,6.0,1.033,0.0,residential
3807096468,4201516994,0.7336,5.6,6.0,0.933,0.0,residential
3807096468,3807096487,0.6622,6.8,6.0,1.133,0.0,residential
3807096472,3807096537,0.6508,7.0,6.0,1.167,0.0,residential
3807096472,3807096487,0.7282,5.6,6.0,0.933,0.0,residential
3807096479,3807096512,0.649,7.0,6.0,1.167,0.0033,residential
3807096487,4201516978,0.6376,7.2,6.0,1.2,0.0,residential
3807096487,3807096539,0.6067,7.9,6.0,1.317,0.0,residential
3807096499,3848966647,0.8527,6.8,12.0,0.567,0.0602,secondary
3807096500,8489958127,0.4961,10.5,6.0,1.75,0.0,secondary_link
3807096500,3807096506,0.6266,14.6,12.0,1.217,0.0353,secondary
3807096506,6122919356,0.19,23.6,5.0,4.72,0.2208,service
3807096512,3807096514,0.8944,6.0,12.0,0.5,0.0,secondary
3807096512,4201516943,0.6555,6.9,6.0,1.15,0.0,residential
3807096514,4200916249,0.9119,5.4,12.0,0.45,0.0,secondary
3807096533,3848966654,0.9015,5.8,12.0,0.483,0.0,secondary
3807096533,3848966653,0.8794,6.2,12.0,0.517,0.0347,secondary
3807096537,3848966656,0.7727,9.9,12.0,0.825,0.0,secondary
3807096537,3848966654,0.8555,7.3,12.0,0.608,0.0,secondary
3807096539,3848966656,0.7735,9.8,12.0,0.817,0.0,secondary
3807096539,3807096540,0.8235,8.3,12.0,0.692,0.0,secondary
3807096540,4201516978,0.7328,5.6,6.0,0.933,0.0,residential
3807096540,3849034871,0.7526,5.2,6.0,0.867,0.0,residential
3807096596,8213964146,0.2763,19.5,6.0,3.25,0.1369,residential
3832424964,4173492191,0.2169,27.0,6.0,4.5,0.0,residential
3832604882,3832604885,0.6156,7.7,6.0,1.283,0.0,residential
3832604882,4173466349,0.6086,7.8,6.0,1.3,0.0023,residential
3832604883,3832604886,0.5727,8.6,6.0,1.433,0.0017,residential
3832604884,3832604887,0.6051,7.9,6.0,1.317,0.0,residential
3832604888,3832604898,0.5346,9.0,6.0,1.5,0.0485,residential
3832604889,3832604890,0.5145,10.0,6.0,1.667,0.0,residential
3832604889,3832604890,0.6209,7.6,6.0,1.267,0.0,residential
3832604889,4173466348,0.5118,10.1,6.0,1.683,0.0,residential
3832604890,3832604893,0.4926,10.6,6.0,1.767,0.0,residential
3832604891,3832604899,0.5621,7.3,5.0,1.46,0.0007,service
3832604891,3832604898,0.5063,10.1,6.0,1.683,0.0148,residential
3832604892,4173466346,0.628,7.4,6.0,1.233,0.0,residential
3832604893,3832604903,0.5897,8.2,6.0,1.367,0.0,residential
3832604895,3832604909,0.5985,8.0,6.0,1.333,0.0081,residential
3832604895,12389365915,0.7976,12.0,16.0,0.75,0.0098,"['primary', 'residential']"
3832604903,3832604911,0.6247,7.5,6.0,1.25,0.0,residential
3832604903,3832604906,0.6814,6.4,6.0,1.067,0.0,residential
3832604904,3832604910,0.534,9.5,6.0,1.583,0.0,residential
3832604904,3832604908,0.5975,8.1,6.0,1.35,0.0,residential
3832604906,3832604913,0.6487,7.0,6.0,1.167,0.0,residential
3832604906,3832604916,0.6435,7.1,6.0,1.183,0.0,residential
3832604910,4173466346,0.4472,12.0,6.0,2.0,0.0,residential
3832604910,3832604919,0.4903,10.7,6.0,1.783,0.0,residential
3832604911,3832604916,0.5827,8.4,6.0,1.4,0.0,residential
3832604913,3832604922,0.5932,8.1,6.0,1.35,0.0,residential
3832604913,3832604919,0.6028,7.9,6.0,1.317,0.0,residential
3832604916,3832604922,0.5843,8.3,6.0,1.383,0.0,residential
3832604916,3832604923,0.628,7.4,6.0,1.233,0.0,residential
3832604919,4643531495,0.5264,9.7,6.0,1.617,0.0,residential
3832604922,4643531495,0.5547,9.0,6.0,1.5,0.0,residential
3832604923,3832604933,0.6592,6.8,6.0,1.133,0.0,residential
3832604923,4173480346,0.6419,7.2,6.0,1.2,0.0,residential
3832604929,4173480346,0.6508,7.0,6.0,1.167,0.0,residential
3832604929,3832604936,0.6727,6.6,6.0,1.1,0.0,residential
3832604929,4173480345,0.6419,7.2,6.0,1.2,0.0,residential
3832604933,4643531495,0.6189,7.6,6.0,1.267,0.0,residential
3832604933,3832604934,0.6542,6.9,6.0,1.15,0.0,residential
3832604934,3832604953,0.6447,7.1,6.0,1.183,0.0,residential
3832604934,3832604936,0.7071,6.0,6.0,1.0,0.0,residential
3832604936,10708182321,0.6946,6.2,6.0,1.033,0.0,residential
3832604940,3832604953,0.597,8.1,6.0,1.35,0.0,residential
3832604940,3832605468,0.7071,6.0,6.0,1.0,0.0,residential
3832604940,4643531495,0.6044,7.9,6.0,1.317,0.0,residential
3832604953,3832605459,0.6332,7.3,6.0,1.217,0.0,residential
3832605459,10708182321,0.9162,7.0,16.0,0.438,0.0,primary
3832605459,10708182399,1.0,0.0,16.0,0.0,0.0,primary
3832605468,10708182399,0.848,3.8,6.0,0.633,0.0,residential
3832605468,12389319313,0.3714,7.5,3.0,2.5,0.0,footway
3832605468,12389319449,0.6247,3.8,3.0,1.267,0.0,footway
3832676307,3832676317,0.8234,4.0,6.0,0.667,0.0096,residential
3832676307,3832676320,0.643,6.8,6.0,1.133,0.0328,residential
3832676307,3832903651,0.7116,5.4,6.0,0.9,0.0524,residential
3832676308,3832676317,0.8605,3.5,6.0,0.583,0.0006,residential
3832676308,9809027002,0.7906,4.6,6.0,0.767,0.001,residential
3832676308,3832903646,0.6985,5.6,6.0,0.933,0.0547,residential
3832676309,4197413309,0.8275,7.5,12.0,0.625,0.0642,secondary
3832676309,9809027002,0.7306,5.4,6.0,0.9,0.0208,residential
3832676309,8111781414,0.9164,5.0,12.0,0.417,0.0242,secondary
3832676314,3832676321,0.8455,4.9,9.0,0.544,0.081,tertiary
3832676314,11850302536,0.356,15.8,6.0,2.633,0.0,residential
3832676316,3832676325,0.8519,3.2,6.0,0.533,0.0501,residential
3832676316,7838649489,0.888,3.1,6.0,0.517,0.0,residential
3832676317,3832676328,0.8321,4.0,6.0,0.667,0.0,residential
