u,v,osmid,highway_1,width_final,length,Tmrt_06,Tmrt_07,Tmrt_08,Tmrt_09,Tmrt_10,Tmrt_11,Tmrt_12,Tmrt_13,Tmrt_14,Tmrt_15,Tmrt_16,Tmrt_17,Tmrt_18,Tmrt_19
732244571,732244120,"[59079409, 59079405, 59079431]",trunk_link,6.0,596.424292501732,24.121436690008363,31.55963890050167,40.54482389214047,51.516905309364546,59.50023515886288,62.56881009615385,65.37019883988295,64.79778297449833,65.7252887228261,64.37108068561874,61.61156328386288,58.857108329849495,53.339288513795985,45.842123484531776
732244120,732244571,"[59079409, 59079405, 59079431]",trunk_link,6.0,596.424292501732,24.121436690008363,31.55963890050167,40.54482389214047,51.516905309364546,59.50023515886288,62.56881009615385,65.37019883988295,64.79778297449833,65.7252887228261,64.37108068561874,61.61156328386288,58.857108329849495,53.339288513795985,45.842123484531776
5578025694,5578025696,583450851,unclassified,6.0,19.107012162260972,24.063852945963543,33.53711446126302,42.470619201660156,52.78685506184896,60.19011433919271,62.98621114095052,65.50227864583333,64.93522135416667,66.15033467610677,65.0378926595052,62.367024739583336,59.5523681640625,53.86113484700521,46.25572713216146
5578025696,5578025694,583450851,unclassified,6.0,19.107012162260972,24.063852945963543,33.53711446126302,42.470619201660156,52.78685506184896,60.19011433919271,62.98621114095052,65.50227864583333,64.93522135416667,66.15033467610677,65.0378926595052,62.367024739583336,59.5523681640625,53.86113484700521,46.25572713216146
9577113365,8498422126,914871077,secondary_link,6.0,35.35224253152388,24.350701904296876,29.955780029296875,38.207666015625,52.02227783203125,60.409600830078126,63.896063232421874,67.44315795898437,67.321435546875,68.4171142578125,67.13635864257813,64.1658447265625,61.621337890625,56.105828857421876,48.457373046875
8498422126,9577113365,914871077,secondary_link,6.0,35.35224253152387,24.350701904296876,29.955780029296875,38.207666015625,52.02227783203125,60.409600830078126,63.896063232421874,67.44315795898437,67.321435546875,68.4171142578125,67.13635864257813,64.1658447265625,61.621337890625,56.105828857421876,48.457373046875
9577113367,9577113365,1040130976,primary,20.0,39.83331612948504,24.320263278099798,30.068879158266128,38.63309995589718,51.717178836945564,60.52633568548387,63.945131363407256,67.43864194808468,67.2711693548387,68.22636561239919,66.86536038306451,63.862729964717744,61.252827305947584,55.724999212449596,48.09550229964718
9577113365,9577113367,1040130976,primary,20.0,39.83331612948504,24.320263278099798,30.068879158266128,38.63309995589718,51.717178836945564,60.52633568548387,63.945131363407256,67.43864194808468,67.2711693548387,68.22636561239919,66.86536038306451,63.862729964717744,61.252827305947584,55.724999212449596,48.09550229964718
13906073324,8498422126,1525647287,footway,2.0,9.47004761496744,24.457366943359375,29.737470354352677,36.36570085797991,50.740286690848215,59.62254115513393,63.303418840680806,67.13893345424107,67.17388044084821,68.48972865513393,67.21494838169643,64.21924264090401,61.758091517857146,56.22222900390625,48.54211861746652
8498422126,13906073324,1525647287,footway,2.0,9.47004761496744,24.457366943359375,29.737470354352677,36.36570085797991,50.740286690848215,59.62254115513393,63.303418840680806,67.13893345424107,67.17388044084821,68.48972865513393,67.21494838169643,64.21924264090401,61.758091517857146,56.22222900390625,48.54211861746652
8450140844,8498422137,37402052,primary,20.0,23.833975180255415,24.215476296164773,29.94889970259233,37.6670976118608,51.27522971413352,59.67526522549716,62.9129805131392,66.19062389026989,66.0435458096591,66.75307395241477,65.34968705610795,62.35245583274148,59.60142933238637,53.94221635298295,46.24268132990057
8498422137,8450140844,37402052,primary,20.0,23.833975180255415,24.215476296164773,29.94889970259233,37.6670976118608,51.27522971413352,59.67526522549716,62.9129805131392,66.19062389026989,66.0435458096591,66.75307395241477,65.34968705610795,62.35245583274148,59.60142933238637,53.94221635298295,46.24268132990057
8498422128,8498422126,914871077,secondary_link,6.0,29.476886366358023,24.602615356445312,29.68366156684028,36.07029893663194,44.92504204644097,58.96299913194444,63.377482096354164,67.64019097222223,67.69025336371527,69.18575710720486,67.77561442057292,64.6578369140625,62.112887912326386,56.56773546006944,48.83550008138021
8498422126,8498422128,914871077,secondary_link,6.0,29.476886366358023,24.602615356445312,29.68366156684028,36.07029893663194,44.92504204644097,58.96299913194444,63.377482096354164,67.64019097222223,67.69025336371527,69.18575710720486,67.77561442057292,64.6578369140625,62.112887912326386,56.56773546006944,48.83550008138021
9577113364,8498422126,1525647287,footway,2.0,9.640299687552645,24.437662760416668,29.782068888346355,36.46362050374349,49.62920633951823,59.684967041015625,63.550435384114586,67.42182922363281,67.51215108235677,68.79471333821614,67.50550842285156,64.49681599934895,62.02824910481771,56.52281697591146,48.83800760904948
8498422126,9577113364,1525647287,footway,2.0,9.640299687552645,24.437662760416668,29.782068888346355,36.46362050374349,49.62920633951823,59.684967041015625,63.550435384114586,67.42182922363281,67.51215108235677,68.79471333821614,67.50550842285156,64.49681599934895,62.02824910481771,56.52281697591146,48.83800760904948
9577113367,9577113364,910081097,footway,2.0,7.612569654808259,24.405780792236328,29.82309341430664,37.4205436706543,47.490501403808594,59.612937927246094,63.62376022338867,67.5695571899414,67.71937561035156,68.7607192993164,67.43865203857422,64.35391998291016,61.78922653198242,56.24268341064453,48.585784912109375
9577113364,9577113367,910081097,footway,2.0,7.612569654808259,24.405780792236328,29.82309341430664,37.4205436706543,47.490501403808594,59.612937927246094,63.62376022338867,67.5695571899414,67.71937561035156,68.7607192993164,67.43865203857422,64.35391998291016,61.78922653198242,56.24268341064453,48.585784912109375
8498422128,13906073327,37399402,tertiary,9.0,33.79220488774004,24.620902225889008,29.661035998114222,35.95553694100216,43.9217529296875,58.6428433122306,63.26287631330819,67.64942248114224,67.74578226023706,69.31369544719827,67.89175309806035,64.75821659482759,62.21683054956897,56.67980536099138,48.93531115301724
13906073327,8498422128,37399402,tertiary,9.0,33.79220488774004,24.620902225889008,29.661035998114222,35.95553694100216,43.9217529296875,58.6428433122306,63.26287631330819,67.64942248114224,67.74578226023706,69.31369544719827,67.89175309806035,64.75821659482759,62.21683054956897,56.67980536099138,48.93531115301724
8450140844,9577113367,910081097,footway,2.0,9.168329861115625,24.36218770345052,29.93243916829427,38.51367950439453,50.5293223063151,60.16380310058594,63.74994913736979,67.51209513346355,67.46674092610677,68.30430603027344,66.94975280761719,63.834869384765625,61.18793741861979,55.5965576171875,47.95781453450521
9577113367,8450140844,910081097,footway,2.0,9.168329861115625,24.36218770345052,29.93243916829427,38.51367950439453,50.5293223063151,60.16380310058594,63.74994913736979,67.51209513346355,67.46674092610677,68.30430603027344,66.94975280761719,63.834869384765625,61.18793741861979,55.5965576171875,47.95781453450521
9577113364,13906073327,1525647288,footway,2.0,7.7398874201095476,24.461795043945312,29.77215576171875,36.356439208984376,45.978582763671874,59.10667724609375,63.44034423828125,67.5156982421875,67.6563720703125,69.01256103515625,67.69058227539062,64.63927001953125,62.1458740234375,56.663763427734374,48.94557495117188
13906073327,9577113364,1525647288,footway,2.0,7.7398874201095476,24.461795043945312,29.77215576171875,36.356439208984376,45.978582763671874,59.10667724609375,63.44034423828125,67.5156982421875,67.6563720703125,69.01256103515625,67.69058227539062,64.63927001953125,62.1458740234375,56.663763427734374,48.94557495117188
13070402055,9577113367,482218024,primary,20.0,10.78116526441643,24.412741921164773,29.847617409446023,36.88078539299242,47.673569187973484,59.40890965317235,63.48887310606061,67.47970673532197,67.50393584280303,68.62386067708333,67.24621212121212,64.1405362215909,61.56064305160985,56.00875946969697,48.351388642282195
9577113367,13070402055,482218024,primary,20.0,10.78116526441643,24.412741921164773,29.847617409446023,36.88078539299242,47.673569187973484,59.40890965317235,63.48887310606061,67.47970673532197,67.50393584280303,68.62386067708333,67.24621212121212,64.1405362215909,61.56064305160985,56.00875946969697,48.351388642282195
8450140844,13070402064,967697624,primary,20.0,13.490588849552438,24.282467215401784,29.879457310267856,37.23438895089286,48.04565080915179,59.05962611607143,62.829659598214285,66.45265066964286,66.30968889508928,67.16827566964285,65.77227957589285,62.67734375,59.94686104910714,54.29923967633928,46.34633440290179
13070402064,8450140844,967697624,primary,20.0,13.490588849552438,24.282467215401784,29.879457310267856,37.23438895089286,48.04565080915179,59.05962611607143,62.829659598214285,66.45265066964286,66.30968889508928,67.16827566964285,65.77227957589285,62.67734375,59.94686104910714,54.29923967633928,46.34633440290179
13906073327,13070402055,37399402,tertiary,9.0,11.15613555033133,24.486356295072117,29.75500723031851,36.226888803335335,45.44488994891827,58.80521803635817,63.24886850210336,67.49207012469952,67.59898493840144,68.95972149188702,67.58804086538461,64.48568021334134,61.97575965294471,56.45194185697115,48.77768179086539
13070402055,13906073327,37399402,tertiary,9.0,11.15613555033133,24.486356295072117,29.75500723031851,36.226888803335335,45.44488994891827,58.80521803635817,63.24886850210336,67.49207012469952,67.59898493840144,68.95972149188702,67.58804086538461,64.48568021334134,61.97575965294471,56.45194185697115,48.77768179086539
13070402055,13070402064,37399402,tertiary,9.0,8.909557436912545,24.398038423978367,29.86311457707332,36.54426926832933,45.82449575570914,59.01728233924279,63.27972412109375,67.31703068659856,67.25853553185097,68.3586895282452,66.9550311748798,63.79266357421875,61.16982797475961,55.60000375600961,47.95938814603365
13070402064,13070402055,37399402,tertiary,9.0,8.909557436912545,24.398038423978367,29.86311457707332,36.54426926832933,45.82449575570914,59.01728233924279,63.27972412109375,67.31703068659856,67.25853553185097,68.3586895282452,66.9550311748798,63.79266357421875,61.16982797475961,55.60000375600961,47.95938814603365
8498410071,13906073327,"[1525647288, 1525647289]",footway,2.0,19.477317396566114,24.623462677001953,29.597299575805664,35.65876388549805,42.31783676147461,54.442501068115234,62.04661560058594,67.1474380493164,67.48363494873047,69.38597869873047,67.99543762207031,64.91375732421875,62.479644775390625,57.00960922241211,49.20850372314453
13906073327,8498410071,"[1525647288, 1525647289]",footway,2.0,19.477317396566114,24.623462677001953,29.597299575805664,35.65876388549805,42.31783676147461,54.442501068115234,62.04661560058594,67.1474380493164,67.48363494873047,69.38597869873047,67.99543762207031,64.91375732421875,62.479644775390625,57.00960922241211,49.20850372314453
614825753,732244691,59079414,trunk_link,6.0,256.0425942525338,24.888055286268248,29.053609360743614,33.78697393932482,39.479677520529194,45.716793310903284,51.15054744525548,57.443280964872265,60.536916913777375,63.12495010264598,61.904553489963504,58.80606324133212,56.868769958941606,52.128460737910586,45.19455691149635
732244691,614825753,59079414,trunk_link,6.0,256.0425942525337,24.888055286268248,29.053609360743614,33.78697393932482,39.479677520529194,45.716793310903284,51.15054744525548,57.443280964872265,60.536916913777375,63.12495010264598,61.904553489963504,58.80606324133212,56.868769958941606,52.128460737910586,45.19455691149635
4963715643,4963715642,506687947,footway,2.0,73.63475871951229,24.46105536099138,29.396484375,34.89563198747306,41.20028370824353,45.75268133755388,47.515793372844826,47.979572164601294,47.050831761853445,46.26937129579741,45.82042615167026,44.33063375538793,42.03052599676724,38.57577198949353,34.541091392780174
4963715642,4963715643,506687947,footway,2.0,73.63475871951229,24.46105536099138,29.396484375,34.89563198747306,41.20028370824353,45.75268133755388,47.515793372844826,47.979572164601294,47.050831761853445,46.26937129579741,45.82042615167026,44.33063375538793,42.03052599676724,38.57577198949353,34.541091392780174
4963715642,7984928216,64980267,footway,3.0,118.04104775217053,23.724856289950285,31.518210671164773,40.05340853604403,49.41924493963068,56.03662109375,58.29198663884943,59.77213911576705,58.75789018110795,59.23739901455966,58.08285245028409,55.62028364701705,52.55364990234375,46.73365367542613,39.1372763893821
7984928216,4963715642,64980267,footway,3.0,118.04104775217053,23.724856289950285,31.518210671164773,40.05340853604403,49.41924493963068,56.03662109375,58.29198663884943,59.77213911576705,58.75789018110795,59.23739901455966,58.08285245028409,55.62028364701705,52.55364990234375,46.73365367542613,39.1372763893821
7984928220,4011204282,856378835,service,4.0,18.778014126493666,23.710166237571023,31.478682084517047,39.992711847478695,49.31885320490057,55.99470658735795,58.1229081587358,59.74421275745738,58.7701582475142,59.2105546431108,58.09576970880682,55.66928378018466,52.62566583806818,46.87229225852273,39.33905584161932
4011204282,7984928220,856378835,service,4.0,18.778014126493666,23.710166237571023,31.478682084517047,39.992711847478695,49.31885320490057,55.99470658735795,58.1229081587358,59.74421275745738,58.7701582475142,59.2105546431108,58.09576970880682,55.66928378018466,52.62566583806818,46.87229225852273,39.33905584161932
4963715643,4963715662,"[506687948, 506687949]",footway,2.0,352.2303798894781,24.53708968623992,28.932526619203628,33.998306766633064,39.82430538054435,44.081637474798384,45.903710149949596,46.502835181451616,45.823919480846776,44.74466040826613,44.19005953881048,42.464946131552416,39.51062405493952,35.943497196320564,31.960240517893144
4963715662,4963715643,"[506687948, 506687949]",path,2.0,352.2303798894781,24.53708968623992,28.932526619203628,33.998306766633064,39.82430538054435,44.081637474798384,45.903710149949596,46.502835181451616,45.823919480846776,44.74466040826613,44.19005953881048,42.464946131552416,39.51062405493952,35.943497196320564,31.960240517893144
4011204282,7984928216,856378835,service,4.0,68.65992765304169,23.712660266507058,31.54837922127016,40.10779989919355,49.45109705771169,56.11430506552419,58.36975491431452,59.960433467741936,58.994365076864916,59.506245274697584,58.39030997983871,55.953593592489916,52.89000677293347,47.106673702116936,39.525485131048384
7984928216,4011204282,856378835,service,4.0,68.65992765304169,23.712660266507058,31.54837922127016,40.10779989919355,49.45109705771169,56.11430506552419,58.36975491431452,59.960433467741936,58.994365076864916,59.506245274697584,58.39030997983871,55.953593592489916,52.89000677293347,47.106673702116936,39.525485131048384
307939694,7984928216,64980267,footway,3.0,64.79163092617117,23.766755280671298,31.89202202690972,40.56017614293982,50.027040834780095,56.78778754340278,59.270607277199076,60.93575484664352,59.995596426504626,60.6424877025463,59.52106391059028,57.068300600405095,54.01245569299768,48.210105613425924,40.460666232638886
7984928216,307939694,64980267,footway,3.0,64.79163092617117,23.766755280671298,31.89202202690972,40.56017614293982,50.027040834780095,56.78778754340278,59.270607277199076,60.93575484664352,59.995596426504626,60.6424877025463,59.52106391059028,57.068300600405095,54.01245569299768,48.210105613425924,40.460666232638886
307939694,4011204275,398355712,footway,2.0,62.09801932567314,24.15672766644022,33.37883460003397,42.27375594429348,52.33812415081522,59.63484523607337,62.24965501868206,64.71306046195652,63.15568741508152,63.84420112941576,62.47749660326087,58.88869841202445,55.15767769191576,47.63481339164402,37.570492951766305
4011204275,307939694,398355712,footway,2.0,62.09801932567314,24.15672766644022,33.37883460003397,42.27375594429348,52.33812415081522,59.63484523607337,62.24965501868206,64.71306046195652,63.15568741508152,63.84420112941576,62.47749660326087,58.88869841202445,55.15767769191576,47.63481339164402,37.570492951766305
4011204272,307939694,"[398355712, 398355711]",footway,2.0,210.35032560467562,23.951384673247468,33.028353304476354,41.99738373627534,51.9599048511402,59.11173722550676,61.853113122888516,63.959195523648646,63.149974926097975,64.03809253589527,62.945345491976354,60.390347867398646,57.4800464527027,51.76999313766892,44.030999260979726
307939694,4011204272,"[398355712, 398355711]",footway,2.0,210.35032560467562,23.951384673247468,33.028353304476354,41.99738373627534,51.9599048511402,59.11173722550676,61.853113122888516,63.959195523648646,63.149974926097975,64.03809253589527,62.945345491976354,60.390347867398646,57.4800464527027,51.76999313766892,44.030999260979726
4011204269,4011204271,398355710,footway,2.0,88.305188320674,23.937774658203125,33.00824628557478,42.04160417829241,51.984239850725444,59.17762974330357,61.88269478934152,63.97998046875,63.110831124441965,63.922415597098215,62.87516130719866,60.30301775251116,57.36734880719866,51.635777064732146,43.89794485909598
4011204271,4011204269,398355710,footway,2.0,88.305188320674,23.937774658203125,33.00824628557478,42.04160417829241,51.984239850725444,59.17762974330357,61.88269478934152,63.97998046875,63.110831124441965,63.922415597098215,62.87516130719866,60.30301775251116,57.36734880719866,51.635777064732146,43.89794485909598
4011204269,4011204268,1116476968,footway,3.0,28.959752085877504,24.03032977764423,33.453094482421875,42.55831204927885,52.71701284555289,60.00511756310096,62.78164907602164,65.11421555739183,64.26169996995192,65.09320068359375,63.89259690504808,61.213134765625,58.37181678185096,52.78289794921875,45.21132249098558
4011204268,4011204269,1116476968,footway,3.0,28.959752085877504,24.03032977764423,33.453094482421875,42.55831204927885,52.71701284555289,60.00511756310096,62.78164907602164,65.11421555739183,64.26169996995192,65.09320068359375,63.89259690504808,61.213134765625,58.37181678185096,52.78289794921875,45.21132249098558
4011204268,4011205501,398355709,footway,2.0,39.76890305728472,24.129302978515625,33.55529988606771,42.876826985677084,53.38455403645833,60.87314046223958,63.8220703125,66.45450846354167,65.83192138671875,66.84340006510416,65.65654296875,62.90533447265625,60.17103271484375,54.64794921875,47.05215250651042
4011205501,4011204268,398355709,footway,2.0,39.76890305728472,24.129302978515625,33.55529988606771,42.876826985677084,53.38455403645833,60.87314046223958,63.8220703125,66.45450846354167,65.83192138671875,66.84340006510416,65.65654296875,62.90533447265625,60.17103271484375,54.64794921875,47.05215250651042
732245019,614825707,"[59079420, 59079428]",trunk_link,6.0,316.305061940522,24.05365634704969,31.987031735248447,42.43836131599379,53.297032705745345,60.91102969720497,63.84595181482919,66.565059685559,66.06007982336956,66.99215110636646,65.58372355395963,62.78178983889752,59.97895234860248,54.387143342391305,46.79780303765528
614825707,732245019,"[59079420, 59079428]",trunk_link,6.0,316.30506194052197,24.05365634704969,31.987031735248447,42.43836131599379,53.297032705745345,60.91102969720497,63.84595181482919,66.565059685559,66.06007982336956,66.99215110636646,65.58372355395963,62.78178983889752,59.97895234860248,54.387143342391305,46.79780303765528
732244691,732244120,59079431,trunk_link,6.0,98.61788700643929,24.39599853515625,29.72983642578125,39.1498193359375,50.4633984375,58.3787841796875,61.4045703125,64.549443359375,63.8129150390625,64.7650537109375,63.3347021484375,60.4294677734375,57.913720703125,52.62775390625,45.3172607421875
732244120,732244691,59079431,trunk_link,6.0,98.6178870064393,24.39599853515625,29.72983642578125,39.1498193359375,50.4633984375,58.3787841796875,61.4045703125,64.549443359375,63.8129150390625,64.7650537109375,63.3347021484375,60.4294677734375,57.913720703125,52.62775390625,45.3172607421875
7984928220,7984928217,856378835,service,4.0,289.8831348564083,24.398258719857285,28.86369648129921,34.477377583661415,41.707569512795274,48.04739788385827,50.797966904527556,54.95481668307087,55.023214505413385,56.612612266240156,55.307501845472444,51.54772468626968,48.91545044906496,44.089732252706696,37.5294006828248
7984928217,7984928220,856378835,service,4.0,289.8831348564083,24.398258719857285,28.86369648129921,34.477377583661415,41.707569512795274,48.04739788385827,50.797966904527556,54.95481668307087,55.023214505413385,56.612612266240156,55.307501845472444,51.54772468626968,48.91545044906496,44.089732252706696,37.5294006828248
4011205435,3643532261,359677569,footway,2.0,77.9937820521647,24.93096923828125,29.787639911358173,36.33459942157452,45.37441781850961,51.96958571213942,54.42757004957933,59.32530799278846,57.90614670973558,57.35672701322115,55.77165339543269,52.31961763822115,50.03481820913461,43.79019399789664,33.75459172175481
3643532261,4011205435,359677569,footway,2.0,77.99378205216472,24.93096923828125,29.787639911358173,36.33459942157452,45.37441781850961,51.96958571213942,54.42757004957933,59.32530799278846,57.90614670973558,57.35672701322115,55.77165339543269,52.31961763822115,50.03481820913461,43.79019399789664,33.75459172175481
3854896488,4179349671,729798928,residential,6.0,56.45971125600081,24.279000946969695,29.71938809481534,38.042099461410984,46.85063032670455,57.89708732836174,62.02011570785985,65.49249082623106,65.4291104403409,66.6112763375947,64.98390891335227,61.79012414180871,58.88427734375,53.11379172585227,45.08364035866477
4179349671,3854896488,729798928,residential,6.0,56.45971125600081,24.279000946969695,29.71938809481534,38.042099461410984,46.85063032670455,57.89708732836174,62.02011570785985,65.49249082623106,65.4291104403409,66.6112763375947,64.98390891335227,61.79012414180871,58.88427734375,53.11379172585227,45.08364035866477
3854896482,3854896488,417377378,residential,6.0,42.12235573608305,24.51999456232244,30.227874755859375,37.10210626775568,44.89307472922585,54.94472989169034,61.58600963245738,65.88327303799716,65.43853759765625,66.69682173295455,64.9299649325284,61.06984641335227,55.94585071910512,47.20365212180398,38.5848388671875
3854896488,3854896482,417377378,residential,6.0,42.12235573608306,24.51999456232244,30.227874755859375,37.10210626775568,44.89307472922585,54.94472989169034,61.58600963245738,65.88327303799716,65.43853759765625,66.69682173295455,64.9299649325284,61.06984641335227,55.94585071910512,47.20365212180398,38.5848388671875
4179349671,4179349669,417377384,residential,6.0,44.18954355128453,24.536053975423176,29.91937764485677,37.206677754720054,46.17475891113281,55.212677001953125,59.81732177734375,65.4202168782552,65.3472900390625,66.83202616373698,65.39973958333333,62.1093495686849,59.53858947753906,51.83049011230469,41.065574645996094
4179349669,4179349671,417377384,residential,6.0,44.18954355128453,24.536053975423176,29.91937764485677,37.206677754720054,46.17475891113281,55.212677001953125,59.81732177734375,65.4202168782552,65.3472900390625,66.83202616373698,65.39973958333333,62.1093495686849,59.53858947753906,51.83049011230469,41.065574645996094
4179354334,9577082240,"[1040126600, 1040126601, 1040126602]",residential,6.0,75.5867250583037,24.15057373046875,30.243009241615855,39.36883991520579,50.439250666920735,59.60723132621951,63.22722942073171,66.20896055640245,66.03111899771342,67.0709258288872,65.7173506573933,62.886962890625,60.07590987042683,54.50999190167683,46.895242830602136
9577082240,4179354334,"[1040126600, 1040126601, 1040126602]",footway,2.0,75.5867250583037,24.14569091796875,30.362030029296875,39.51224928635817,50.83217210036058,60.15099628155048,63.47478778545673,66.39809006911058,66.19337815504808,67.18153733473558,65.80526029146634,62.97972693810096,60.17073411207933,54.60342172475961,46.99419227013221
4179354325,4179354331,729798928,residential,6.0,89.73887057684112,24.323445638020832,30.006820678710938,38.99448903401693,49.98550923665365,58.59710184733073,62.125040690104164,65.49856058756511,65.39487202962239,66.44697570800781,64.65577189127605,61.41935729980469,58.538167317708336,52.83345031738281,44.73450724283854
4179354331,4179354325,729798928,residential,6.0,89.73887057684112,24.323445638020832,30.006820678710938,38.99448903401693,49.98550923665365,58.59710184733073,62.125040690104164,65.49856058756511,65.39487202962239,66.44697570800781,64.65577189127605,61.41935729980469,58.538167317708336,52.83345031738281,44.73450724283854
4179354331,4179354333,417377413,residential,6.0,30.044822071875707,24.681825256347658,29.677029418945313,37.026007080078124,45.515869140625,52.661865234375,58.5782470703125,64.1279541015625,63.67252807617187,64.2369384765625,61.10640869140625,56.3803955078125,51.698681640625,45.733123779296875,38.9535400390625
4179354333,4179354331,417377413,residential,6.0,30.044822071875707,24.681825256347658,29.677029418945313,37.026007080078124,45.515869140625,52.661865234375,58.5782470703125,64.1279541015625,63.67252807617187,64.2369384765625,61.10640869140625,56.3803955078125,51.698681640625,45.733123779296875,38.9535400390625
8498392572,4179354333,914869791,residential,6.0,37.631288322412246,24.71447245279948,31.09533182779948,39.55583699544271,50.1764882405599,58.15194193522135,61.89434814453125,65.56589762369792,63.84236145019531,63.77230326334635,59.07361348470052,52.37088521321615,43.99290466308594,36.53690083821615,32.119415283203125
4179354333,8498392572,914869791,residential,6.0,37.631288322412246,24.71447245279948,31.09533182779948,39.55583699544271,50.1764882405599,58.15194193522135,61.89434814453125,65.56589762369792,63.84236145019531,63.77230326334635,59.07361348470052,52.37088521321615,43.99290466308594,36.53690083821615,32.119415283203125
8498392567,8498392572,914869790,residential,6.0,34.33805888386061,24.589111328125,30.733010996942934,38.96345320991848,48.97046429177989,58.253593113111414,62.54626995584239,66.2634914232337,65.17735754925272,65.84633470618206,62.598563816236414,57.54270337975544,50.65383513077445,39.10490351137908,34.64926545516305
8498392572,8498392567,914869790,residential,6.0,34.33805888386061,24.589111328125,30.733010996942934,38.96345320991848,48.97046429177989,58.253593113111414,62.54626995584239,66.2634914232337,65.17735754925272,65.84633470618206,62.598563816236414,57.54270337975544,50.65383513077445,39.10490351137908,34.64926545516305
1855204526,3846735369,729799098,residential,6.0,76.55199979014864,24.652514080668606,29.60881006994913,35.743203806322676,41.56689737009447,56.46420217114826,62.083092977834305,66.73725926598837,66.90667582667152,68.38966547056685,66.38065497819767,62.903218114098834,60.261968568313954,54.71475290697674,46.45409872365553
3846735369,1855204526,729799098,residential,6.0,76.55199979014864,24.652514080668606,29.60881006994913,35.743203806322676,41.56689737009447,56.46420217114826,62.083092977834305,66.73725926598837,66.90667582667152,68.38966547056685,66.38065497819767,62.903218114098834,60.261968568313954,54.71475290697674,46.45409872365553
9577036974,1855204526,729798927,tertiary,9.0,28.12110885349847,24.443251953125,30.51941650390625,38.75820068359375,48.3916943359375,58.1968359375,62.722041015625,66.458720703125,66.0631201171875,66.9449169921875,64.917724609375,59.2341943359375,52.6871923828125,45.895087890625,38.92380859375
