TOT_REG_CD,ADM_NM,net_node,hour,threshold,opp_CA,opp_TCA,reduction_pct
1101053010006,사직동,2401628725,8,38.0,39,39,0.0
1101053010001,사직동,4593020343,8,38.0,63,63,0.0
1101053010003,사직동,436868474,8,38.0,58,58,0.0
1101053010002,사직동,2419990323,8,38.0,46,46,0.0
1101053010005,사직동,10796533697,8,38.0,47,47,0.0
1101053010004,사직동,2419990301,8,38.0,51,51,0.0
1101053020004,사직동,2304578282,8,38.0,64,64,0.0
1101053020002,사직동,5202254468,8,38.0,65,65,0.0
1101053020003,사직동,10865329354,8,38.0,66,66,0.0
1101053020001,사직동,11377834265,8,38.0,50,50,0.0
1101053020303,사직동,2304578273,8,38.0,71,71,0.0
1101053020301,사직동,2304578262,8,38.0,62,62,0.0
1101053020304,사직동,2064388666,8,38.0,66,66,0.0
1101053020302,사직동,2323213990,8,38.0,60,60,0.0
1101053020501,사직동,2420018582,8,38.0,55,55,0.0
1101053020701,사직동,11377834263,8,38.0,64,64,0.0
1101053020801,사직동,11377834318,8,38.0,60,60,0.0
1101054010002,삼청동,3844428219,8,38.0,10,10,0.0
1101054010005,삼청동,8485461759,8,38.0,24,24,0.0
1101054010004,삼청동,4627685400,8,38.0,48,48,0.0
1101054010001,삼청동,10588603644,8,38.0,65,65,0.0
1101054010003,삼청동,892625706,8,38.0,40,40,0.0
1101055010001,부암동,2279623775,8,38.0,38,38,0.0
1101055010003,부암동,4294500724,8,38.0,41,41,0.0
1101055010002,부암동,2279623757,8,38.0,36,36,0.0
1101055010005,부암동,4590239200,8,38.0,32,32,0.0
1101055010004,부암동,2296751943,8,38.0,28,28,0.0
1101055010006,부암동,8482466684,8,38.0,37,37,0.0
1101055020008,부암동,4590260274,8,38.0,13,13,0.0
1101055020009,부암동,7682243008,8,38.0,6,6,0.0
1101055020006,부암동,7682242914,8,38.0,26,26,0.0
1101055020007,부암동,4590262524,8,38.0,33,33,0.0
1101055020004,부암동,4590214480,8,38.0,38,38,0.0
1101055020005,부암동,4590262519,8,38.0,38,38,0.0
1101055020002,부암동,3098663231,8,38.0,16,16,0.0
1101055020003,부암동,4590260266,8,38.0,15,15,0.0
1101055020011,부암동,8482431951,8,38.0,30,30,0.0
1101055020001,부암동,4294500725,8,38.0,42,42,0.0
1101055020010,부암동,4590214464,8,38.0,40,40,0.0
1101055030002,부암동,4593166088,8,38.0,8,8,0.0
1101055030001,부암동,4593188615,8,38.0,19,19,0.0
1101055030003,부암동,8482494526,8,38.0,13,13,0.0
1101056010006,평창동,2305266918,8,38.0,38,38,0.0
1101056010001,평창동,6467485027,8,38.0,32,32,0.0
1101056010003,평창동,2305266936,8,38.0,23,23,0.0
1101056010002,평창동,2305266954,8,38.0,37,37,0.0
1101056010005,평창동,2305266920,8,38.0,36,36,0.0
1101056010004,평창동,2296748654,8,38.0,37,37,0.0
1101056020013,평창동,10956655344,8,38.0,0,0,0.0
1101056020010,평창동,8481661402,8,38.0,6,6,0.0
1101056020011,평창동,439213545,8,38.0,2,2,0.0
1101056020001,평창동,2523186480,8,38.0,12,12,0.0
1101056020018,평창동,2523186369,8,38.0,12,12,0.0
1101056020019,평창동,8482533118,8,38.0,19,19,0.0
1101056020006,평창동,2523186329,8,38.0,18,18,0.0
1101056020007,평창동,2523186650,8,38.0,13,13,0.0
1101056020004,평창동,2523186371,8,38.0,16,16,0.0
1101056020005,평창동,2304465036,8,38.0,28,28,0.0
1101056020002,평창동,7919488179,8,38.0,26,26,0.0
1101056020003,평창동,2523186260,8,38.0,19,19,0.0
1101056020022,평창동,2523185986,8,38.0,25,25,0.0
1101056020023,평창동,8482524202,8,38.0,11,11,0.0
1101056020020,평창동,2296757631,8,38.0,30,30,0.0
1101056020021,평창동,2304464934,8,38.0,28,28,0.0
1101056020008,평창동,439214920,8,38.0,18,18,0.0
1101056020009,평창동,2523186023,8,38.0,21,21,0.0
1101056020016,평창동,2523186111,8,38.0,21,21,0.0
1101056020017,평창동,4467676789,8,38.0,25,25,0.0
1101056020014,평창동,8482524207,8,38.0,13,13,0.0
1101056020015,평창동,2297971632,8,38.0,14,14,0.0
1101056020012,평창동,2523186453,8,38.0,20,20,0.0
1101056030004,평창동,7682259916,8,38.0,18,18,0.0
1101056030003,평창동,4641553392,8,38.0,19,19,0.0
1101056030002,평창동,8483623900,8,38.0,11,11,0.0
1101056030001,평창동,12903796462,8,38.0,9,9,0.0
1101056030101,평창동,4637050905,8,38.0,22,22,0.0
1101056030401,평창동,4641368020,8,38.0,22,22,0.0
1101056030601,평창동,4641368035,8,38.0,20,20,0.0
1101056030701,평창동,436856037,8,38.0,18,18,0.0
1101057010001,무악동,8382462440,8,38.0,54,54,0.0
1101057010002,무악동,5355838885,8,38.0,16,16,0.0
1101057010108,무악동,2930525574,8,38.0,47,47,0.0
1101057010101,무악동,8382468249,8,38.0,49,49,0.0
1101057010103,무악동,8382468261,8,38.0,40,40,0.0
1101057010102,무악동,8382462475,8,38.0,30,30,0.0
1101057010105,무악동,8382462465,8,38.0,39,39,0.0
1101057010104,무악동,8382462506,8,38.0,43,43,0.0
1101057010107,무악동,8382462468,8,38.0,33,33,0.0
1101057010106,무악동,2064295340,8,38.0,54,54,0.0
1101057010304,무악동,4682621869,8,38.0,30,30,0.0
1101057010301,무악동,4682621883,8,38.0,49,49,0.0
1101057010303,무악동,4682621886,8,38.0,35,35,0.0
1101057010302,무악동,4592928643,8,38.0,42,42,0.0
1101057010305,무악동,4682621881,8,38.0,41,41,0.0
1101057010401,무악동,8382462442,8,38.0,41,41,0.0
1101058010008,교남동,4593012481,8,38.0,56,56,0.0
1101058010001,교남동,1149288261,8,38.0,77,77,0.0
1101058010003,교남동,4593012443,8,38.0,58,58,0.0
1101058010002,교남동,4593012462,8,38.0,59,59,0.0
1101058010005,교남동,4593020330,8,38.0,68,68,0.0
1101058010004,교남동,4593012451,8,38.0,53,53,0.0
1101058010007,교남동,4592969484,8,38.0,47,47,0.0
1101058010006,교남동,4593020336,8,38.0,75,75,0.0
1101058020001,교남동,8382496002,8,38.0,74,74,0.0
1101058030001,교남동,8382521114,8,38.0,84,84,0.0
1101060010006,가회동,871729323,8,38.0,37,37,0.0
1101060010001,가회동,10235833231,8,38.0,29,29,0.0
1101060010003,가회동,11306533693,8,38.0,26,26,0.0
1101060010002,가회동,4198108248,8,38.0,50,50,0.0
1101060010005,가회동,4198110679,8,38.0,40,40,0.0
1101060010004,가회동,9939528854,8,38.0,45,45,0.0
1101060010007,가회동,4198110746,8,38.0,36,36,0.0
1101060020001,가회동,892625701,8,38.0,43,43,0.0
1101061010001,종로1·2·3·4가동,5803943255,8,38.0,12,12,0.0
1101061020002,종로1·2·3·4가동,3844548685,8,38.0,74,74,0.0
1101061020001,종로1·2·3·4가동,4197546881,8,38.0,79,79,0.0
1101061020301,종로1·2·3·4가동,10300422129,8,38.0,71,71,0.0
1101061030007,종로1·2·3·4가동,2420018587,8,38.0,68,68,0.0
1101061030006,종로1·2·3·4가동,4198117495,8,38.0,71,71,0.0
1101061030005,종로1·2·3·4가동,5357051578,8,38.0,72,72,0.0
1101061030004,종로1·2·3·4가동,2420018497,8,38.0,83,83,0.0
1101061030003,종로1·2·3·4가동,2523185921,8,38.0,75,75,0.0
1101061030002,종로1·2·3·4가동,8486506139,8,38.0,70,70,0.0
1101061030001,종로1·2·3·4가동,4439763817,8,38.0,75,75,0.0
1101061030601,종로1·2·3·4가동,8486350194,8,38.0,76,76,0.0
1101061040001,종로1·2·3·4가동,2420018353,8,38.0,80,80,0.0
1101061050001,종로1·2·3·4가동,11175869486,8,38.0,83,83,0.0
1101063010006,종로5·6가동,3844457886,8,38.0,47,47,0.0
1101063010001,종로5·6가동,7209074774,8,38.0,64,64,0.0
1101063010003,종로5·6가동,3844457652,8,38.0,48,48,0.0
1101063010002,종로5·6가동,3844457567,8,38.0,60,60,0.0
1101063010005,종로5·6가동,3844457613,8,38.0,54,54,0.0
1101063010004,종로5·6가동,3844457885,8,38.0,51,51,0.0
1101063020001,종로5·6가동,3844548510,8,38.0,77,77,0.0
1101063030003,종로5·6가동,4169928623,8,38.0,66,66,0.0
1101063030002,종로5·6가동,3844548458,8,38.0,63,63,0.0
1101063030001,종로5·6가동,2323328008,8,38.0,65,65,0.0
1101063040001,종로5·6가동,2463601953,8,38.0,82,82,0.0
1101064010011,이화동,8958971472,8,38.0,51,51,0.0
1101064010010,이화동,3844458065,8,38.0,43,43,0.0
1101064010009,이화동,4170040310,8,38.0,53,53,0.0
1101064010008,이화동,3829502634,8,38.0,43,43,0.0
1101064010005,이화동,2817787433,8,38.0,48,48,0.0
1101064010012,이화동,3829504945,8,38.0,29,29,0.0
1101064010001,이화동,3546595594,8,38.0,44,44,0.0
1101064010003,이화동,4694608863,8,38.0,44,44,0.0
1101064010002,이화동,4636302686,8,38.0,30,30,0.0
1101064010006,이화동,3546583993,8,38.0,49,49,0.0
1101064010004,이화동,11949313857,8,38.0,39,39,0.0
1101064010007,이화동,3829504984,8,38.0,27,27,0.0
1101064020004,이화동,11256318576,8,38.0,42,42,0.0
1101064020005,이화동,3844457917,8,38.0,55,55,0.0
1101064020002,이화동,3546653490,8,38.0,64,64,0.0
1101064020003,이화동,4170040307,8,38.0,53,53,0.0
1101064020001,이화동,3844458125,8,38.0,55,55,0.0
1101067010001,창신1동,3830591952,8,38.0,53,53,0.0
1101067010003,창신1동,4170245897,8,38.0,52,52,0.0
1101067010002,창신1동,3830591843,8,38.0,62,62,0.0
1101067010005,창신1동,3830592042,8,38.0,48,48,0.0
1101067010004,창신1동,11263618557,8,38.0,40,40,0.0
1101067010101,창신1동,10931240181,8,38.0,49,49,0.0
1101067010102,창신1동,3830591974,8,38.0,55,55,0.0
1101067020001,창신1동,3830591766,8,38.0,66,66,0.0
1101067020002,창신1동,2376668311,8,38.0,71,71,0.0
1101067020003,창신1동,4170059271,8,38.0,74,74,0.0
1101068010016,창신2동,8488316117,8,38.0,17,17,0.0
1101068010009,창신2동,3830591838,8,38.0,69,69,0.0
1101068010008,창신2동,3830592071,8,38.0,38,38,0.0
1101068010001,창신2동,2471108793,8,38.0,48,48,0.0
1101068010003,창신2동,2376663986,8,38.0,52,52,0.0
1101068010002,창신2동,3830591964,8,38.0,53,53,0.0
1101068010005,창신2동,2376663959,8,38.0,37,37,0.0
1101068010004,창신2동,5767417107,8,38.0,58,58,0.0
1101068010007,창신2동,3830591895,8,38.0,63,63,0.0
1101068010006,창신2동,2376663984,8,38.0,34,34,0.0
1101068010019,창신2동,4170211303,8,38.0,39,39,0.0
1101068010018,창신2동,8488310579,8,38.0,37,37,0.0
1101068010011,창신2동,3830591824,8,38.0,70,70,0.0
1101068010010,창신2동,4170166643,8,38.0,35,35,0.0
1101068010013,창신2동,4170143589,8,38.0,37,37,0.0
1101068010012,창신2동,4170211289,8,38.0,46,46,0.0
1101068010015,창신2동,4170209775,8,38.0,42,42,0.0
1101068010014,창신2동,3830592087,8,38.0,51,51,0.0
1101068010017,창신2동,5767417109,8,38.0,42,42,0.0
1101068010601,창신2동,8488485747,8,38.0,34,34,0.0
1101069010004,창신3동,4170245898,8,38.0,30,30,0.0
1101069010003,창신3동,2376663954,8,38.0,33,33,0.0
1101069010002,창신3동,8488445780,8,38.0,33,33,0.0
1101069010101,창신3동,4690811292,8,38.0,34,34,0.0
1101069010103,창신3동,8488404298,8,38.0,25,25,0.0
1101069010102,창신3동,4690811294,8,38.0,30,30,0.0
1101069010105,창신3동,8488404284,8,38.0,29,29,0.0
1101069010104,창신3동,4690811290,8,38.0,36,36,0.0
1101069010106,창신3동,4690811293,8,38.0,25,25,0.0
1101069010301,창신3동,4170245906,8,38.0,34,34,0.0
1101069010402,창신3동,8488439007,8,38.0,23,23,0.0
1101069010401,창신3동,8488439000,8,38.0,33,33,0.0
1101070010001,숭인1동,3829360366,8,38.0,46,46,0.0
1101070010003,숭인1동,3829360567,8,38.0,44,44,0.0
1101070010002,숭인1동,3829357897,8,38.0,56,56,0.0
1101070010005,숭인1동,3164145661,8,38.0,53,53,0.0
1101070010004,숭인1동,3829357919,8,38.0,56,56,0.0
1101070010007,숭인1동,5771060067,8,38.0,32,32,0.0
1101070010006,숭인1동,3829357934,8,38.0,52,52,0.0
1101070010008,숭인1동,3829357943,8,38.0,47,47,0.0
1101070010101,숭인1동,3829357888,8,38.0,60,60,0.0
1101070010102,숭인1동,3830591888,8,38.0,68,68,0.0
1101070010202,숭인1동,3829360780,8,38.0,55,55,0.0
1101070010201,숭인1동,436829955,8,38.0,45,45,0.0
1101071010003,숭인2동,13076816825,8,38.0,61,61,0.0
1101071010002,숭인2동,3829174546,8,38.0,60,60,0.0
1101071010005,숭인2동,4170253505,8,38.0,67,67,0.0
1101071010004,숭인2동,3829174441,8,38.0,53,53,0.0
1101071010007,숭인2동,3829174385,8,38.0,56,56,0.0
1101071010006,숭인2동,3829174542,8,38.0,58,58,0.0
1101071010010,숭인2동,3829174503,8,38.0,55,55,0.0
1101071010009,숭인2동,3829174432,8,38.0,59,59,0.0
1101071010008,숭인2동,3829174421,8,38.0,53,53,0.0
1101071010001,숭인2동,3829174518,8,38.0,52,52,0.0
1101071010402,숭인2동,3829174381,8,38.0,59,59,0.0
1101071010401,숭인2동,13076816830,8,38.0,61,61,0.0
1101071020006,숭인2동,13202101906,8,38.0,65,65,0.0
1101071020004,숭인2동,3830591894,8,38.0,65,65,0.0
1101071020005,숭인2동,8457305066,8,38.0,68,68,0.0
1101071020002,숭인2동,13202101903,8,38.0,68,68,0.0
1101071020003,숭인2동,3830591914,8,38.0,70,70,0.0
1101071020001,숭인2동,3830591804,8,38.0,68,68,0.0
1101072010011,청운효자동,4593092698,8,38.0,32,32,0.0
1101072010010,청운효자동,5895180216,8,38.0,23,23,0.0
1101072010013,청운효자동,10684173982,8,38.0,32,32,0.0
1101072010012,청운효자동,10695237488,8,38.0,23,23,0.0
1101072010015,청운효자동,10689687837,8,38.0,34,34,0.0
1101072010014,청운효자동,6707989201,8,38.0,34,34,0.0
1101072010017,청운효자동,2323213836,8,38.0,34,34,0.0
1101072010016,청운효자동,5768159338,8,38.0,14,14,0.0
1101072010020,청운효자동,2419990646,8,38.0,33,33,0.0
1101072010018,청운효자동,4593087505,8,38.0,34,34,0.0
1101072010009,청운효자동,2401562571,8,38.0,36,36,0.0
1101072010008,청운효자동,2419997829,8,38.0,29,29,0.0
1101072010001,청운효자동,2323213966,8,38.0,31,31,0.0
1101072010003,청운효자동,4593151437,8,38.0,12,12,0.0
1101072010019,청운효자동,2419990603,8,38.0,33,33,0.0
1101072010002,청운효자동,2419990582,8,38.0,34,34,0.0
1101072010005,청운효자동,2419998031,8,38.0,17,17,0.0
1101072010004,청운효자동,2419990726,8,38.0,33,33,0.0
1101072010007,청운효자동,2419997923,8,38.0,22,22,0.0
1101072010006,청운효자동,4593087511,8,38.0,32,32,0.0
1101072010101,청운효자동,2419997625,8,38.0,34,34,0.0
1101072020001,청운효자동,2323213737,8,38.0,36,36,0.0
1101072020004,청운효자동,2320943241,8,38.0,31,31,0.0
1101072020005,청운효자동,12777347272,8,38.0,10,10,0.0
1101072020002,청운효자동,3792105228,8,38.0,31,31,0.0
1101072020003,청운효자동,4593146083,8,38.0,14,14,0.0
1101073010015,혜화동,3809237938,8,38.0,66,66,0.0
1101073010014,혜화동,3843312462,8,38.0,54,54,0.0
1101073010012,혜화동,3087871822,8,38.0,65,65,0.0
1101073010016,혜화동,3809238019,8,38.0,49,49,0.0
1101073010013,혜화동,3809237973,8,38.0,56,56,0.0
1101073010001,혜화동,3809237864,8,38.0,64,64,0.0
1101073010003,혜화동,3843312516,8,38.0,56,56,0.0
1101073010002,혜화동,3844428130,8,38.0,61,61,0.0
1101073010005,혜화동,3809237899,8,38.0,65,65,0.0
1101073010004,혜화동,12194128587,8,38.0,53,53,0.0
1101073010007,혜화동,7377398991,8,38.0,44,44,0.0
1101073010006,혜화동,3087871827,8,38.0,59,59,0.0
1101073010011,혜화동,3087871961,8,38.0,64,64,0.0
1101073010010,혜화동,3087871791,8,38.0,54,54,0.0
1101073010009,혜화동,3844427742,8,38.0,42,42,0.0
1101073010008,혜화동,3809237970,8,38.0,62,62,0.0
1101073010101,혜화동,7062497742,8,38.0,63,63,0.0
1101073010103,혜화동,3087871969,8,38.0,59,59,0.0
1101073010102,혜화동,3844427743,8,38.0,51,51,0.0
1101073020007,혜화동,2817831579,8,38.0,28,28,0.0
1101073020004,혜화동,436855438,8,38.0,47,47,0.0
1101073020005,혜화동,3843312505,8,38.0,46,46,0.0
1101073020002,혜화동,3843312720,8,38.0,54,54,0.0
1101073020003,혜화동,1813641397,8,38.0,40,40,0.0
1101073020001,혜화동,1813641375,8,38.0,31,31,0.0
1101073020008,혜화동,3843313101,8,38.0,37,37,0.0
1101073020009,혜화동,3843312681,8,38.0,41,41,0.0
1101073020011,혜화동,4168507891,8,38.0,46,46,0.0
1101073020016,혜화동,3817106918,8,38.0,39,39,0.0
1101073020017,혜화동,10188824103,8,38.0,32,32,0.0
1101073020014,혜화동,3843312493,8,38.0,39,39,0.0
1101073020015,혜화동,3843313345,8,38.0,44,44,0.0
1101073020012,혜화동,3843313549,8,38.0,45,45,0.0
1101073020013,혜화동,3843313344,8,38.0,51,51,0.0
1101073020010,혜화동,3843312470,8,38.0,48,48,0.0
1101073020006,혜화동,3843313328,8,38.0,37,37,0.0
1101073030001,혜화동,4680427797,8,38.0,55,55,0.0
1101073040001,혜화동,3088023803,8,38.0,53,53,0.0
1101073040002,혜화동,3087864112,8,38.0,55,55,0.0
1101069010403,창신3동,8488438999,8,38.0,22,22,0.0
1125051010001,강일동,13890227866,8,38.0,17,17,0.0
1125051010101,강일동,6253702728,8,38.0,25,25,0.0
1125051010103,강일동,13539269719,8,38.0,32,32,0.0
1125051010102,강일동,13539269727,8,38.0,31,31,0.0
1125051010105,강일동,3009829214,8,38.0,29,29,0.0
1125051010104,강일동,13539269733,8,38.0,32,32,0.0
1125051010201,강일동,13545019099,8,38.0,30,30,0.0
1125051010203,강일동,13545057301,8,38.0,28,28,0.0
1125051010202,강일동,13545057324,8,38.0,28,28,0.0
1125051010303,강일동,6253673686,8,38.0,25,25,0.0
1125051010302,강일동,13545036075,8,38.0,28,28,0.0
1125051010305,강일동,6253671479,8,38.0,25,25,0.0
1125051010304,강일동,6253673691,8,38.0,28,28,0.0
1125051010301,강일동,13545036060,8,38.0,28,28,0.0
1125051010404,강일동,13545036312,8,38.0,25,25,0.0
1125051010401,강일동,13545036324,8,38.0,28,28,0.0
1125051010403,강일동,13545036318,8,38.0,28,28,0.0
1125051010402,강일동,13545036317,8,38.0,28,28,0.0
1125051010405,강일동,13520846000,8,38.0,28,28,0.0
1125051010501,강일동,6253671461,8,38.0,25,25,0.0
1125051010503,강일동,6253671455,8,38.0,26,26,0.0
1125051010502,강일동,13533523220,8,38.0,20,20,0.0
1125051010601,강일동,13545057358,8,38.0,26,26,0.0
1125051010603,강일동,13545057363,8,38.0,30,30,0.0
1125051010602,강일동,13545057377,8,38.0,28,28,0.0
1125051010702,강일동,3009829241,8,38.0,31,31,0.0
1125051010701,강일동,13533479597,8,38.0,30,30,0.0
1125051010803,강일동,13545086419,8,38.0,29,29,0.0
1125051010802,강일동,13545086425,8,38.0,26,26,0.0
1125051010801,강일동,13545086420,8,38.0,26,26,0.0
1125051010901,강일동,13545086573,8,38.0,25,25,0.0
1125051010903,강일동,13545086593,8,38.0,18,18,0.0
1125051010902,강일동,13545086588,8,38.0,21,21,0.0
1125051010905,강일동,13545086574,8,38.0,21,21,0.0
1125051010904,강일동,13545086564,8,38.0,23,23,0.0
1125051011005,강일동,13545086430,8,38.0,29,29,0.0
1125051011004,강일동,13545086542,8,38.0,21,21,0.0
1125051011001,강일동,13545086529,8,38.0,21,21,0.0
1125051011003,강일동,13545086559,8,38.0,18,18,0.0
1125051011002,강일동,13545086519,8,38.0,22,22,0.0
1125051011101,강일동,7862539717,8,38.0,31,31,0.0
1125051020003,강일동,13515974778,8,38.0,14,14,0.0
1125051020001,강일동,3016339348,8,38.0,32,32,0.0
1125051020108,강일동,3016339342,8,38.0,23,23,0.0
1125051020109,강일동,3016339336,8,38.0,25,25,0.0
1125051020115,강일동,3016339338,8,38.0,17,17,0.0
1125051020112,강일동,3016339341,8,38.0,26,26,0.0
1125051020113,강일동,11738509938,8,38.0,20,20,0.0
1125051020110,강일동,3016339343,8,38.0,23,23,0.0
1125051020106,강일동,3016339340,8,38.0,17,17,0.0
1125051020107,강일동,3016339337,8,38.0,19,19,0.0
1125051020104,강일동,13520757596,8,38.0,22,22,0.0
1125051020105,강일동,13874755235,8,38.0,21,21,0.0
1125051020102,강일동,13520757594,8,38.0,25,25,0.0
1125051020103,강일동,3016339344,8,38.0,24,24,0.0
1125051020101,강일동,3010139863,8,38.0,13,13,0.0
1125051020201,강일동,13520757585,8,38.0,25,25,0.0
1125051020204,강일동,10004356750,8,38.0,35,35,0.0
1125051020202,강일동,3009810734,8,38.0,15,15,0.0
1125051020203,강일동,3009809514,8,38.0,31,31,0.0
1125051020304,강일동,3009808282,8,38.0,42,42,0.0
1125051020303,강일동,3009808283,8,38.0,38,38,0.0
1125051020301,강일동,3009808288,8,38.0,31,31,0.0
1125052010001,상일동,9371697465,8,38.0,25,25,0.0
1125052020002,상일동,3011994543,8,38.0,32,32,0.0
1125052020003,상일동,11813467814,8,38.0,19,19,0.0
1125052020001,상일동,11730338873,8,38.0,18,18,0.0
1125052020102,상일동,4631569073,8,38.0,27,27,0.0
1125052020103,상일동,4631569071,8,38.0,28,28,0.0
1125052020101,상일동,7174041961,8,38.0,26,26,0.0
1125052030001,상일동,3011878981,8,38.0,13,13,0.0
1125052030109,상일동,13520757593,8,38.0,28,28,0.0
1125052030108,상일동,11707797583,8,38.0,17,17,0.0
1125052030107,상일동,9371697464,8,38.0,25,25,0.0
1125052030106,상일동,9371716171,8,38.0,16,16,0.0
1125052030104,상일동,13619739840,8,38.0,20,20,0.0
1125052030103,상일동,3011884743,8,38.0,18,18,0.0
1125052030102,상일동,11738510011,8,38.0,10,10,0.0
1125052030101,상일동,7174187674,8,38.0,28,28,0.0
1125052040008,상일동,3011884772,8,38.0,16,16,0.0
1125052040009,상일동,3011884746,8,38.0,26,26,0.0
1125052040004,상일동,13892948373,8,38.0,10,10,0.0
1125052040005,상일동,3011884770,8,38.0,16,16,0.0
1125052040006,상일동,11738510034,8,38.0,13,13,0.0
1125052040007,상일동,4194525068,8,38.0,22,22,0.0
1125052040001,상일동,11738510005,8,38.0,15,15,0.0
1125052040002,상일동,3010139932,8,38.0,17,17,0.0
1125052040003,상일동,3011893004,8,38.0,17,17,0.0
1125052040101,상일동,3011893666,8,38.0,9,9,0.0
1125053010003,명일1동,3017758012,8,38.0,47,47,0.0
1125053010002,명일1동,3847025063,8,38.0,40,40,0.0
1125053010005,명일1동,4194382121,8,38.0,41,41,0.0
1125053010004,명일1동,3419298890,8,38.0,41,41,0.0
1125053010006,명일1동,3847025053,8,38.0,41,41,0.0
1125053010001,명일1동,3847025046,8,38.0,41,41,0.0
1125053020003,명일1동,7500183377,8,38.0,41,41,0.0
1125053020001,명일1동,436852781,8,38.0,48,48,0.0
1125053020008,명일1동,3851742843,8,38.0,45,45,0.0
1125053020009,명일1동,3851742815,8,38.0,36,36,0.0
1125053020006,명일1동,3851742813,8,38.0,36,36,0.0
1125053020007,명일1동,3851742841,8,38.0,36,36,0.0
1125053020004,명일1동,4654907919,8,38.0,45,45,0.0
1125053020005,명일1동,3851742819,8,38.0,39,39,0.0
1125053020002,명일1동,3851742844,8,38.0,35,35,0.0
1125053020112,명일1동,4654907935,8,38.0,53,53,0.0
1125053020113,명일1동,4654907920,8,38.0,46,46,0.0
1125053020110,명일1동,4654907930,8,38.0,46,46,0.0
1125053020111,명일1동,4654907931,8,38.0,48,48,0.0
1125053020106,명일1동,4654907917,8,38.0,43,43,0.0
1125053020107,명일1동,4654907923,8,38.0,46,46,0.0
1125053020104,명일1동,4654907913,8,38.0,47,47,0.0
1125053020105,명일1동,4654907916,8,38.0,42,42,0.0
1125053020102,명일1동,4654907932,8,38.0,53,53,0.0
1125053020103,명일1동,4654907928,8,38.0,44,44,0.0
1125053020101,명일1동,4654907934,8,38.0,48,48,0.0
1125053020108,명일1동,4654907937,8,38.0,43,43,0.0
1125053020109,명일1동,4654907936,8,38.0,51,51,0.0
1125053020114,명일1동,4654907926,8,38.0,43,43,0.0
1125053020404,명일1동,2934404607,8,38.0,36,36,0.0
1125053020405,명일1동,3851742799,8,38.0,38,38,0.0
1125053020402,명일1동,3851742836,8,38.0,37,37,0.0
1125053020403,명일1동,3851742817,8,38.0,38,38,0.0
1125053020401,명일1동,3851742797,8,38.0,38,38,0.0
1125053020901,명일1동,3851742818,8,38.0,40,40,0.0
1125053021102,명일1동,3851742807,8,38.0,41,41,0.0
1125053021101,명일1동,3851742822,8,38.0,42,42,0.0
1125053021601,명일1동,3851742808,8,38.0,45,45,0.0
1125054010006,명일2동,3011994546,8,38.0,31,31,0.0
1125054010008,명일2동,4654907914,8,38.0,39,39,0.0
1125054010001,명일2동,436852766,8,38.0,24,24,0.0
1125054010003,명일2동,3011994554,8,38.0,27,27,0.0
1125054010002,명일2동,3011994553,8,38.0,25,25,0.0
1125054010005,명일2동,4194503175,8,38.0,28,28,0.0
1125054010004,명일2동,10009232070,8,38.0,31,31,0.0
1125054010007,명일2동,3663794809,8,38.0,42,42,0.0
1125054010101,명일2동,436841214,8,38.0,50,50,0.0
1125054010201,명일2동,7477508876,8,38.0,41,41,0.0
1125054010203,명일2동,7477508871,8,38.0,52,52,0.0
1125054010202,명일2동,10009232063,8,38.0,46,46,0.0
1125054010204,명일2동,436860794,8,38.0,47,47,0.0
1125054010309,명일2동,3011994538,8,38.0,34,34,0.0
1125054010308,명일2동,10009229821,8,38.0,17,17,0.0
1125054010303,명일2동,13864314540,8,38.0,35,35,0.0
1125054010302,명일2동,436860789,8,38.0,33,33,0.0
1125054010304,명일2동,3851742795,8,38.0,42,42,0.0
1125054010306,명일2동,13520757533,8,38.0,6,6,0.0
1125054010403,명일2동,3012009269,8,38.0,29,29,0.0
1125054010402,명일2동,3012009267,8,38.0,25,25,0.0
1125054010401,명일2동,10009229857,8,38.0,31,31,0.0
1125054010601,명일2동,10009232069,8,38.0,36,36,0.0
1125054010603,명일2동,3012009262,8,38.0,27,27,0.0
1125054010602,명일2동,3011994539,8,38.0,33,33,0.0
1125054010801,명일2동,7477579699,8,38.0,41,41,0.0
1125054010802,명일2동,3011878988,8,38.0,40,40,0.0
1125054010902,명일2동,10009229829,8,38.0,24,24,0.0
1125054010904,명일2동,10009232064,8,38.0,36,36,0.0
1125054010901,명일2동,7477508877,8,38.0,40,40,0.0
1125055010001,고덕1동,13100522440,8,38.0,0,0,0.0
1125055020010,고덕1동,3010085213,8,38.0,28,28,0.0
1125055020008,고덕1동,3010085194,8,38.0,25,25,0.0
1125055020009,고덕1동,3010085175,8,38.0,25,25,0.0
1125055020006,고덕1동,3010085199,8,38.0,22,22,0.0
1125055020007,고덕1동,3010094935,8,38.0,24,24,0.0
1125055020004,고덕1동,3010085226,8,38.0,28,28,0.0
1125055020005,고덕1동,3010094940,8,38.0,26,26,0.0
1125055020002,고덕1동,3010085225,8,38.0,34,34,0.0
1125055020003,고덕1동,3010085188,8,38.0,26,26,0.0
1125055020001,고덕1동,3010085180,8,38.0,30,30,0.0
1125055020106,고덕1동,13894846367,8,38.0,40,40,0.0
1125055020107,고덕1동,3009800959,8,38.0,29,29,0.0
1125055020104,고덕1동,13811208806,8,38.0,40,40,0.0
1125055020105,고덕1동,3009821968,8,38.0,30,30,0.0
