u,v,osmid,highway_1,width_final,length,Tmrt_06,Tmrt_07,Tmrt_08,Tmrt_09,Tmrt_10,Tmrt_11,Tmrt_12,Tmrt_13,Tmrt_14,Tmrt_15,Tmrt_16,Tmrt_17,Tmrt_18,Tmrt_19
8498422137,8450140844,37402052,primary,20.0,23.833975180255415,24.11694844563802,32.93174743652344,41.6214599609375,53.23748270670573,60.9144287109375,63.742584228515625,66.34447224934895,65.76634216308594,66.47508748372395,65.76083374023438,63.11641947428385,60.43575541178385,55.027862548828125,47.64637247721354
8498422128,8498422126,914871077,secondary_link,6.0,29.476886366358023,24.135560989379883,34.152626037597656,43.329654693603516,53.88201141357422,61.463340759277344,64.36947631835938,67.15791320800781,66.65357971191406,67.61712646484375,66.30772399902344,63.601722717285156,60.916351318359375,55.574562072753906,48.09758758544922
8498422126,8498422128,914871077,secondary_link,6.0,29.476886366358023,24.135560989379883,34.152626037597656,43.329654693603516,53.88201141357422,61.463340759277344,64.36947631835938,67.15791320800781,66.65357971191406,67.61712646484375,66.30772399902344,63.601722717285156,60.916351318359375,55.574562072753906,48.09758758544922
9577113364,8498422126,1525647287,footway,2.0,9.640299687552645,24.121902465820312,34.20597457885742,43.45634460449219,53.985374450683594,61.55341720581055,64.32382202148438,67.0941162109375,66.53997802734375,67.50082397460938,66.20076751708984,63.515464782714844,60.82505416870117,55.486087799072266,48.04074478149414
8498422126,9577113364,1525647287,footway,2.0,9.640299687552645,24.121902465820312,34.20597457885742,43.45634460449219,53.985374450683594,61.55341720581055,64.32382202148438,67.0941162109375,66.53997802734375,67.50082397460938,66.20076751708984,63.515464782714844,60.82505416870117,55.486087799072266,48.04074478149414
9577113367,9577113364,910081097,footway,2.0,7.612569654808259,24.122873942057293,32.8938954671224,41.55248514811198,53.16553751627604,60.83745320638021,63.659261067708336,66.32655843098958,65.84210205078125,66.56049092610677,65.86116536458333,63.22845458984375,60.5313720703125,55.11104838053385,47.704559326171875
9577113364,9577113367,910081097,footway,2.0,7.612569654808259,24.122873942057293,32.8938954671224,41.55248514811198,53.16553751627604,60.83745320638021,63.659261067708336,66.32655843098958,65.84210205078125,66.56049092610677,65.86116536458333,63.22845458984375,60.5313720703125,55.11104838053385,47.704559326171875
8498422128,13906073327,37399402,tertiary,9.0,33.79220488774004,24.075408935546875,32.06890869140625,40.83905029296875,52.26390075683594,59.84400177001953,62.75963592529297,65.40411376953125,64.94595336914062,65.80049133300781,64.55764770507812,61.92509841918945,59.150970458984375,53.694984436035156,46.17063903808594
13906073327,8498422128,37399402,tertiary,9.0,33.79220488774004,24.075408935546875,32.06890869140625,40.83905029296875,52.26390075683594,59.84400177001953,62.75963592529297,65.40411376953125,64.94595336914062,65.80049133300781,64.55764770507812,61.92509841918945,59.150970458984375,53.694984436035156,46.17063903808594
8450140844,9577113367,910081097,footway,2.0,9.168329861115625,24.12335968017578,32.23785400390625,40.600555419921875,52.75562286376953,60.47947311401367,63.32698059082031,65.94277954101562,65.4931640625,66.09032440185547,65.69136810302734,63.08494567871094,60.3845329284668,54.92353057861328,47.536468505859375
9577113367,8450140844,910081097,footway,2.0,9.168329861115625,24.12335968017578,32.23785400390625,40.600555419921875,52.75562286376953,60.47947311401367,63.32698059082031,65.94277954101562,65.4931640625,66.09032440185547,65.69136810302734,63.08494567871094,60.3845329284668,54.92353057861328,47.536468505859375
9577113364,13906073327,1525647288,footway,2.0,7.7398874201095476,24.14476776123047,32.195777893066406,40.53224182128906,53.2476692199707,61.228511810302734,64.20243072509766,67.08753967285156,66.67542266845703,67.64801025390625,66.33892822265625,63.63031768798828,60.94499969482422,55.605377197265625,48.16253662109375
13906073327,9577113364,1525647288,footway,2.0,7.7398874201095476,24.14476776123047,32.195777893066406,40.53224182128906,53.2476692199707,61.228511810302734,64.20243072509766,67.08753967285156,66.67542266845703,67.64801025390625,66.33892822265625,63.63031768798828,60.94499969482422,55.605377197265625,48.16253662109375
13070402055,9577113367,482218024,primary,20.0,10.78116526441643,24.134063720703125,32.216819763183594,40.56639862060547,53.00164794921875,60.8539924621582,63.764705657958984,66.51516723632812,66.08428955078125,66.86917114257812,66.01515197753906,63.357635498046875,60.66476821899414,55.26445388793945,47.84950256347656
9577113367,13070402055,482218024,primary,20.0,10.78116526441643,24.134063720703125,32.216819763183594,40.56639862060547,53.00164794921875,60.8539924621582,63.764705657958984,66.51516723632812,66.08428955078125,66.86917114257812,66.01515197753906,63.357635498046875,60.66476821899414,55.26445388793945,47.84950256347656
8450140844,13070402064,967697624,primary,20.0,13.490588849552438,24.12335968017578,32.23785400390625,40.600555419921875,52.75562286376953,60.47947311401367,63.32698059082031,65.94277954101562,65.4931640625,66.09032440185547,65.69136810302734,63.08494567871094,60.3845329284668,54.92353057861328,47.536468505859375
13070402064,8450140844,967697624,primary,20.0,13.490588849552438,24.12335968017578,32.23785400390625,40.600555419921875,52.75562286376953,60.47947311401367,63.32698059082031,65.94277954101562,65.4931640625,66.09032440185547,65.69136810302734,63.08494567871094,60.3845329284668,54.92353057861328,47.536468505859375
13906073327,13070402055,37399402,tertiary,9.0,11.15613555033133,24.14547348022461,30.271747589111328,37.800819396972656,52.0740966796875,60.204429626464844,63.2005615234375,65.85771179199219,65.4930648803711,66.2030258178711,65.86587524414062,63.29264450073242,60.61463165283203,55.211944580078125,47.83720397949219
13070402055,13906073327,37399402,tertiary,9.0,11.15613555033133,24.14547348022461,30.271747589111328,37.800819396972656,52.0740966796875,60.204429626464844,63.2005615234375,65.85771179199219,65.4930648803711,66.2030258178711,65.86587524414062,63.29264450073242,60.61463165283203,55.211944580078125,47.83720397949219
